Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.180381,372.342,0,0,0,0,0
-0.180381,372.342,3.27869e-007,0.188372,0.00308806,0.188372,0
-0.180381,372.342,6.55738e-007,0.376,0.00920136,0.372912,0.00202496
-0.180381,372.342,9.83607e-007,0.562144,0.0182328,0.550918,0.00805864
-0.180381,372.342,1.31148e-006,0.74607,0.0300324,0.719778,0.0200146
-0.180381,372.342,1.63934e-006,0.927051,0.0444096,0.877004,0.039708
-0.180381,372.342,1.96721e-006,1.10437,0.0611351,1.02026,0.068829
-0.180381,372.342,2.29508e-006,1.27734,0.0799445,1.14737,0.108918
-0.180381,372.342,2.62295e-006,1.44526,0.100541,1.2564,0.16134
-0.180381,372.342,2.95082e-006,1.60748,0.1226,1.3456,0.227269
-0.180381,372.342,3.27869e-006,1.76336,0.145772,1.41349,0.307662
-0.180381,372.342,3.60656e-006,1.91227,0.169687,1.45884,0.403251
-0.180381,372.342,3.93443e-006,2.05364,0.193961,1.4807,0.514521
-0.180381,372.342,4.2623e-006,2.18691,0.218198,1.47842,0.641709
-0.180381,372.342,4.59016e-006,2.31154,0.241995,1.45163,0.784789
-0.180381,372.342,4.91803e-006,2.42705,0.26495,1.40027,0.943475
-0.180381,372.342,5.2459e-006,2.53298,0.286664,1.32456,1.11721
-0.180381,372.342,5.57377e-006,2.62892,0.306747,1.22504,1.30519
-0.180381,372.342,5.90164e-006,2.71448,0.324821,1.10255,1.50633
-0.180381,372.342,6.22951e-006,2.78933,0.340529,0.958173,1.71933
-0.180381,372.342,6.55738e-006,2.85317,0.353534,0.793308,1.94263
-0.180381,372.342,6.88525e-006,2.90575,0.363527,0.609585,2.17446
-0.180381,372.342,7.21311e-006,2.94686,0.37023,0.408878,2.41283
-0.180381,372.342,7.54098e-006,2.97634,0.373399,0.193279,2.65561
-0.180381,372.342,7.86885e-006,2.99408,0.372826,-0.0349272,2.90046
-0.180381,372.342,8.19672e-006,3,0.368346,-0.273287,3.14494
-0.180381,372.342,8.52459e-006,2.99408,0.359835,-0.519203,3.38648
-0.180381,372.342,8.85246e-006,2.97634,0.347212,-0.769966,3.62243
-0.180381,372.342,9.18033e-006,2.94686,0.330445,-1.02278,3.85011
-0.180381,372.342,9.5082e-006,2.90575,0.309547,-1.27481,4.0668
-0.180381,372.342,9.83607e-006,2.85317,0.284577,-1.52318,4.26978
-0.180381,372.342,1.01639e-005,2.78933,0.255642,-1.76503,4.45639
-0.180381,372.342,1.04918e-005,2.71448,0.222895,-1.99755,4.62402
-0.180381,372.342,1.08197e-005,2.62892,0.186535,-2.218,4.77018
-0.180381,372.342,1.11475e-005,2.53298,0.146801,-2.42373,4.8925
-0.180381,372.342,1.14754e-005,2.42705,0.103978,-2.61225,4.98876
-0.180381,372.342,1.18033e-005,2.31154,0.0583841,-2.7812,5.05695
-0.180381,372.342,1.21311e-005,2.18691,0.0103772,-2.92842,5.09523
-0.180381,372.342,1.2459e-005,2.05364,-0.0396551,-3.05197,5.10203
-0.180381,372.342,1.27869e-005,1.91227,-0.0912962,-3.15011,5.07603
-0.180381,372.342,1.31148e-005,1.76336,-0.144106,-3.22138,5.01616
-0.180381,372.342,1.34426e-005,1.60748,-0.197623,-3.26458,4.92167
-0.180381,372.342,1.37705e-005,1.44526,-0.251374,-3.27878,4.79208
-0.180381,372.342,1.40984e-005,1.27734,-0.304872,-3.26337,4.62724
-0.180381,372.342,1.44262e-005,1.10437,-0.357626,-3.218,4.42733
-0.180381,372.342,1.47541e-005,0.927051,-0.409145,-3.14265,4.19282
-0.180381,372.342,1.5082e-005,0.74607,-0.458942,-3.03761,3.92453
-0.180381,372.342,1.54098e-005,0.562144,-0.506539,-2.90344,3.62358
-0.180381,372.342,1.57377e-005,0.376,-0.551474,-2.74104,3.29143
-0.180381,372.342,1.60656e-005,0.188372,-0.593303,-2.55158,2.9298
-0.180381,372.342,1.63934e-005,-9.64886e-016,-0.631607,-2.3365,2.54075
-0.180381,372.342,1.67213e-005,-0.188372,-0.665992,-2.09752,2.12658
-0.180381,372.342,1.70492e-005,-0.376,-0.6961,-1.83659,1.68987
-0.180381,372.342,1.7377e-005,-0.562144,-0.721607,-1.55591,1.23341
-0.180381,372.342,1.77049e-005,-0.74607,-0.742228,-1.25787,0.760224
-0.180381,372.342,1.80328e-005,-0.927051,-0.75772,-0.945047,0.273517
-0.180381,372.342,1.83607e-005,-1.10437,-0.767887,-0.620171,-0.223348
-0.180381,372.342,1.86885e-005,-1.27734,-0.772577,-0.286102,-0.726881
-0.180381,372.342,1.90164e-005,-1.44526,-0.771689,0.0541973,-1.23349
-0.180381,372.342,1.93443e-005,-1.60748,-0.765169,0.397698,-1.73951
-0.180381,372.342,1.96721e-005,-1.76336,-0.753016,0.741328,-2.24126
-0.180381,372.342,2e-005,-1.91227,-0.735278,1.08201,-2.73505
-0.180381,372.342,2.03279e-005,-2.05364,-0.712054,1.41668,-3.2172
-0.180381,372.342,2.06557e-005,-2.18691,-0.683491,1.74234,-3.68412
-0.180381,372.342,2.09836e-005,-2.31154,-0.649785,2.05607,-4.13231
-0.180381,372.342,2.13115e-005,-2.42705,-0.611178,2.35504,-4.5584
-0.180381,372.342,2.16393e-005,-2.53298,-0.567955,2.63659,-4.95917
-0.180381,372.342,2.19672e-005,-2.62892,-0.520444,2.8982,-5.3316
-0.180381,372.342,2.22951e-005,-2.71448,-0.469008,3.13756,-5.67287
-0.180381,372.342,2.2623e-005,-2.78933,-0.414048,3.35255,-5.98042
-0.180381,372.342,2.29508e-005,-2.85317,-0.355994,3.5413,-6.25193
-0.180381,372.342,2.32787e-005,-2.90575,-0.295303,3.70217,-6.48536
-0.180381,372.342,2.36066e-005,-2.94686,-0.232454,3.83381,-6.67901
-0.180381,372.342,2.39344e-005,-2.97634,-0.167944,3.93512,-6.83143
-0.180381,372.342,2.42623e-005,-2.99408,-0.102283,4.0053,-6.94156
-0.180381,372.342,2.45902e-005,-3,-0.0359904,4.04384,-7.00863
-0.180381,372.342,2.4918e-005,-2.99408,0.030412,4.05054,-7.03223
-0.180381,372.342,2.52459e-005,-2.97634,0.0964034,4.02548,-7.01229
-0.180381,372.342,2.55738e-005,-2.94686,0.161469,3.96902,-6.94907
-0.180381,372.342,2.59016e-005,-2.90575,0.225106,3.88186,-6.84319
-0.180381,372.342,2.62295e-005,-2.85317,0.286826,3.76492,-6.69558
-0.180381,372.342,2.65574e-005,-2.78933,0.346161,3.61943,-6.5075
-0.180381,372.342,2.68852e-005,-2.71448,0.402667,3.44686,-6.28051
-0.180381,372.342,2.72131e-005,-2.62892,0.455928,3.24892,-6.01646
-0.180381,372.342,2.7541e-005,-2.53298,0.50556,3.02755,-5.7175
-0.180381,372.342,2.78689e-005,-2.42705,0.551214,2.78488,-5.38598
-0.180381,372.342,2.81967e-005,-2.31154,0.592578,2.52323,-5.02453
-0.180381,372.342,2.85246e-005,-2.18691,0.629382,2.24504,-4.63595
-0.180381,372.342,2.88525e-005,-2.05364,0.661398,1.95293,-4.22324
-0.180381,372.342,2.91803e-005,-1.91227,0.68844,1.64957,-3.78954
-0.180381,372.342,2.95082e-005,-1.76336,0.71037,1.33774,-3.3381
-0.180381,372.342,2.98361e-005,-1.60748,0.727095,1.02025,-2.87229
-0.180381,372.342,3.01639e-005,-1.44526,0.73857,0.699931,-2.3955
-0.180381,372.342,3.04918e-005,-1.27734,0.744793,0.379596,-1.9112
-0.180381,372.342,3.08197e-005,-1.10437,0.74581,0.0620297,-1.42281
-0.180381,372.342,3.11475e-005,-0.927051,0.74171,-0.250053,-0.933752
-0.180381,372.342,3.14754e-005,-0.74607,0.732628,-0.554028,-0.447385
-0.180381,372.342,3.18033e-005,-0.562144,0.718736,-0.847387,0.0330271
-0.180381,372.342,3.21311e-005,-0.376,0.700248,-1.12776,0.50433
-0.180381,372.342,3.2459e-005,-0.188372,0.677413,-1.39295,0.963509
-0.180381,372.342,3.27869e-005,1.92977e-015,0.650513,-1.64092,1.40771
-0.180381,372.342,3.31148e-005,0.188372,0.619859,-1.86986,1.83428
-0.180381,372.342,3.34426e-005,0.376,0.585792,-2.07814,2.24075
-0.180381,372.342,3.37705e-005,0.562144,0.54867,-2.26439,2.62487
-0.180381,372.342,3.40984e-005,0.74607,0.508876,-2.42747,2.98465
-0.180381,372.342,3.44262e-005,0.927051,0.466802,-2.56648,3.31834
-0.180381,372.342,3.47541e-005,1.10437,0.422855,-2.68077,3.62444
-0.180381,372.342,3.5082e-005,1.27734,0.377446,-2.76996,3.90173
-0.180381,372.342,3.54098e-005,1.44526,0.330988,-2.83391,4.14923
-0.180381,372.342,3.57377e-005,1.60748,0.283894,-2.87274,4.36627
-0.180381,372.342,3.60656e-005,1.76336,0.23657,-2.88681,4.55243
-0.180381,372.342,3.63934e-005,1.91227,0.18941,-2.87673,4.70756
-0.180381,372.342,3.67213e-005,2.05364,0.142798,-2.84333,4.83176
-0.180381,372.342,3.70492e-005,2.18691,0.0970989,-2.78766,4.9254
-0.180381,372.342,3.7377e-005,2.31154,0.0526569,-2.71096,4.98907
-0.180381,372.342,3.77049e-005,2.42705,0.00979328,-2.61468,5.0236
-0.180381,372.342,3.80328e-005,2.53298,-0.0311971,-2.50041,5.03002
-0.180381,372.342,3.83607e-005,2.62892,-0.070048,-2.36991,5.00957
-0.180381,372.342,3.86885e-005,2.71448,-0.106524,-2.22504,4.96363
-0.180381,372.342,3.90164e-005,2.78933,-0.140422,-2.06778,4.89378
