Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.123423,372.279,0,0,0,0,0
-0.123423,372.279,4.08163e-007,0.188372,0.00384432,0.188372,0
-0.123423,372.279,8.16327e-007,0.376,0.0114393,0.372155,0.00313822
-0.123423,372.279,1.22449e-006,0.562144,0.0226141,0.547566,0.0124764
-0.123423,372.279,1.63265e-006,0.74607,0.0371239,0.710979,0.030937
-0.123423,372.279,2.04082e-006,0.927051,0.0546543,0.85899,0.0612422
-0.123423,372.279,2.44898e-006,1.10437,0.0748273,0.988477,0.105858
-0.123423,372.279,2.85714e-006,1.27734,0.097208,1.09665,0.166942
-0.123423,372.279,3.26531e-006,1.44526,0.121312,1.18111,0.246295
-0.123423,372.279,3.67347e-006,1.60748,0.146616,1.23987,0.345325
-0.123423,372.279,4.08163e-006,1.76336,0.172563,1.27141,0.465012
-0.123423,372.279,4.4898e-006,1.91227,0.198577,1.2747,0.60588
-0.123423,372.279,4.89796e-006,2.05364,0.224071,1.24918,0.767984
-0.123423,372.279,5.30612e-006,2.18691,0.248456,1.19485,0.950899
-0.123423,372.279,5.71429e-006,2.31154,0.271153,1.11219,1.15372
-0.123423,372.279,6.12245e-006,2.42705,0.291606,1.00218,1.37507
-0.123423,372.279,6.53061e-006,2.53298,0.309286,0.866309,1.61311
-0.123423,372.279,6.93878e-006,2.62892,0.323704,0.70652,1.86559
-0.123423,372.279,7.34694e-006,2.71448,0.334422,0.525184,2.12984
-0.123423,372.279,7.7551e-006,2.78933,0.341056,0.325066,2.40284
-0.123423,372.279,8.16327e-006,2.85317,0.343287,0.109274,2.68125
-0.123423,372.279,8.57143e-006,2.90575,0.340862,-0.11879,2.96149
-0.123423,372.279,8.97959e-006,2.94686,0.333607,-0.355487,3.23974
-0.123423,372.279,9.38776e-006,2.97634,0.321424,-0.597005,3.51207
-0.123423,372.279,9.79592e-006,2.99408,0.304293,-0.839417,3.77446
-0.123423,372.279,1.02041e-005,3,0.282277,-1.07875,4.02286
-0.123423,372.279,1.06122e-005,2.99408,0.255521,-1.31106,4.25329
-0.123423,372.279,1.10204e-005,2.97634,0.224246,-1.53247,4.46188
-0.123423,372.279,1.14286e-005,2.94686,0.188751,-1.73927,4.64494
-0.123423,372.279,1.18367e-005,2.90575,0.149405,-1.92794,4.79902
-0.123423,372.279,1.22449e-005,2.85317,0.106645,-2.09526,4.92099
-0.123423,372.279,1.26531e-005,2.78933,0.0609651,-2.2383,5.00804
-0.123423,372.279,1.30612e-005,2.71448,0.0129136,-2.35453,5.05781
-0.123423,372.279,1.34694e-005,2.62892,-0.0369191,-2.4418,5.06835
-0.123423,372.279,1.38776e-005,2.53298,-0.0879079,-2.49845,5.03821
-0.123423,372.279,1.42857e-005,2.42705,-0.139403,-2.52325,4.96645
-0.123423,372.279,1.46939e-005,2.31154,-0.19074,-2.51551,4.85265
-0.123423,372.279,1.5102e-005,2.18691,-0.24125,-2.47501,4.69695
-0.123423,372.279,1.55102e-005,2.05364,-0.290272,-2.40206,4.50001
-0.123423,372.279,1.59184e-005,1.91227,-0.337159,-2.29747,4.26305
-0.123423,372.279,1.63265e-005,1.76336,-0.381292,-2.16254,3.98782
-0.123423,372.279,1.67347e-005,1.60748,-0.422089,-1.99905,3.67656
-0.123423,372.279,1.71429e-005,1.44526,-0.459012,-1.80921,3.332
-0.123423,372.279,1.7551e-005,1.27734,-0.491576,-1.59565,2.9573
-0.123423,372.279,1.79592e-005,1.10437,-0.519359,-1.36135,2.55601
-0.123423,372.279,1.83673e-005,0.927051,-0.542004,-1.1096,2.13204
-0.123423,372.279,1.87755e-005,0.74607,-0.559227,-0.84397,1.68959
-0.123423,372.279,1.91837e-005,0.562144,-0.570824,-0.56822,1.23308
-0.123423,372.279,1.95918e-005,0.376,-0.576666,-0.286255,0.7671
-0.123423,372.279,2e-005,0.188372,-0.576708,-0.0020631,0.296353
-0.123423,372.279,2.04082e-005,3.67382e-016,-0.570986,0.280355,-0.174429
-0.123423,372.279,2.08163e-005,-0.188372,-0.559618,0.557044,-0.64054
-0.123423,372.279,2.12245e-005,-0.376,-0.542798,0.824158,-1.09737
-0.123423,372.279,2.16327e-005,-0.562144,-0.520798,1.07803,-1.54047
-0.123423,372.279,2.20408e-005,-0.74607,-0.493957,1.3152,-1.96561
-0.123423,372.279,2.2449e-005,-0.927051,-0.462681,1.53252,-2.36884
-0.123423,372.279,2.28571e-005,-1.10437,-0.427433,1.72715,-2.74654
-0.123423,372.279,2.32653e-005,-1.27734,-0.388726,1.89664,-3.09547
-0.123423,372.279,2.36735e-005,-1.44526,-0.347115,2.03893,-3.41279
-0.123423,372.279,2.40816e-005,-1.60748,-0.303188,2.15243,-3.69615
-0.123423,372.279,2.44898e-005,-1.76336,-0.257556,2.23599,-3.94366
-0.123423,372.279,2.4898e-005,-1.91227,-0.210843,2.28894,-4.1539
-0.123423,372.279,2.53061e-005,-2.05364,-0.163677,2.31111,-4.32602
-0.123423,372.279,2.57143e-005,-2.18691,-0.116682,2.30279,-4.45964
-0.123423,372.279,2.61224e-005,-2.31154,-0.0704617,2.26478,-4.55489
-0.123423,372.279,2.65306e-005,-2.42705,-0.0255985,2.1983,-4.61241
-0.123423,372.279,2.69388e-005,-2.53298,0.0173611,2.10502,-4.6333
-0.123423,372.279,2.73469e-005,-2.62892,0.0579126,1.98702,-4.61913
-0.123423,372.279,2.77551e-005,-2.71448,0.0956011,1.84674,-4.57185
-0.123423,372.279,2.81633e-005,-2.78933,0.130028,1.68692,-4.49381
-0.123423,372.279,2.85714e-005,-2.85317,0.160857,1.51062,-4.38767
-0.123423,372.279,2.89796e-005,-2.90575,0.187817,1.32106,-4.25636
-0.123423,372.279,2.93878e-005,-2.94686,0.210709,1.12168,-4.10304
-0.123423,372.279,2.97959e-005,-2.97634,0.229402,0.915983,-3.93103
-0.123423,372.279,3.02041e-005,-2.99408,0.243842,0.707546,-3.74376
-0.123423,372.279,3.06122e-005,-3,0.254044,0.499919,-3.54471
