Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.498902,372.027,0,0,0,0,0
0.498902,372.027,1.6e-007,0.188372,0.00150697,0.188372,0
0.498902,372.027,3.2e-007,0.376,0.00450291,0.374493,0.000482231
0.498902,372.027,4.8e-007,0.562144,0.00896018,0.557159,0.00192316
0.498902,372.027,6.4e-007,0.74607,0.0148417,0.735186,0.00479042
0.498902,372.027,8e-007,0.927051,0.022101,0.907419,0.00953976
0.498902,372.027,9.6e-007,1.10437,0.0306829,1.07273,0.0166121
0.498902,372.027,1.12e-006,1.27734,0.0405232,1.23004,0.0264306
0.498902,372.027,1.28e-006,1.44526,0.0515497,1.37831,0.039398
0.498902,372.027,1.44e-006,1.60748,0.063682,1.51653,0.0558939
0.498902,372.027,1.6e-006,1.76336,0.0768322,1.64378,0.0762722
0.498902,372.027,1.76e-006,1.91227,0.0909055,1.75917,0.100858
0.498902,372.027,1.92e-006,2.05364,0.105801,1.86188,0.129948
0.498902,372.027,2.08e-006,2.18691,0.12141,1.95116,0.163804
0.498902,372.027,2.24e-006,2.31154,0.13762,2.02633,0.202656
0.498902,372.027,2.4e-006,2.42705,0.154315,2.08678,0.246694
0.498902,372.027,2.56e-006,2.53298,0.17137,2.13198,0.296075
0.498902,372.027,2.72e-006,2.62892,0.188662,2.16147,0.350913
0.498902,372.027,2.88e-006,2.71448,0.206061,2.17491,0.411285
0.498902,372.027,3.04e-006,2.78933,0.223437,2.17198,0.477225
0.498902,372.027,3.2e-006,2.85317,0.240657,2.15251,0.548725
0.498902,372.027,3.36e-006,2.90575,0.257588,2.11637,0.625735
0.498902,372.027,3.52e-006,2.94686,0.274097,2.06354,0.708163
0.498902,372.027,3.68e-006,2.97634,0.290049,1.99408,0.795874
0.498902,372.027,3.84e-006,2.99408,0.305315,1.90816,0.88869
0.498902,372.027,4e-006,3,0.319763,1.806,0.986391
0.498902,372.027,4.16e-006,2.99408,0.333266,1.68793,1.08871
0.498902,372.027,4.32e-006,2.97634,0.345701,1.55436,1.19536
0.498902,372.027,4.48e-006,2.94686,0.356947,1.4058,1.30598
