Amp, Phaseshift, Time, Vd, Vr, VL, VC
1.52644,371.588,0,0,0,0,0
1.52644,371.588,1.86916e-007,0.188372,0.00176048,0.188372,0
1.52644,371.588,3.73832e-007,0.376,0.00525804,0.374239,0.000658124
1.52644,371.588,5.60748e-007,0.562144,0.0104564,0.556228,0.00262375
1.52644,371.588,7.47664e-007,0.74607,0.0173068,0.732989,0.0065327
1.52644,371.588,9.34579e-007,0.927051,0.025748,0.903211,0.0130025
1.52644,371.588,1.1215e-006,1.10437,0.0357071,1.06562,0.022628
1.52644,371.588,1.30841e-006,1.27734,0.0470997,1.219,0.0359764
1.52644,371.588,1.49533e-006,1.44526,0.0598304,1.36218,0.0535838
1.52644,371.588,1.68224e-006,1.60748,0.0737936,1.49407,0.0759503
1.52644,371.588,1.86916e-006,1.76336,0.0888741,1.61361,0.103537
1.52644,371.588,2.05607e-006,1.91227,0.104948,1.71986,0.136761
1.52644,371.588,2.24299e-006,2.05364,0.121882,1.81193,0.175993
1.52644,371.588,2.42991e-006,2.18691,0.139536,1.88903,0.221557
1.52644,371.588,2.61682e-006,2.31154,0.157764,1.95045,0.27372
1.52644,371.588,2.80374e-006,2.42705,0.176415,1.99557,0.332697
1.52644,371.588,2.99065e-006,2.53298,0.195329,2.02387,0.398646
1.52644,371.588,3.17757e-006,2.62892,0.214348,2.03494,0.471667
1.52644,371.588,3.36449e-006,2.71448,0.233305,2.02847,0.551797
1.52644,371.588,3.5514e-006,2.78933,0.252036,2.00423,0.639013
1.52644,371.588,3.73832e-006,2.85317,0.270374,1.96212,0.733233
1.52644,371.588,3.92523e-006,2.90575,0.288151,1.90214,0.834307
1.52644,371.588,4.11215e-006,2.94686,0.305201,1.8244,0.942027
1.52644,371.588,4.29907e-006,2.97634,0.321361,1.72912,1.05612
1.52644,371.588,4.48598e-006,2.99408,0.33647,1.6166,1.17626
1.52644,371.588,4.6729e-006,3,0.350369,1.48727,1.30204
1.52644,371.588,4.85981e-006,2.99408,0.362908,1.34167,1.43302
1.52644,371.588,5.04673e-006,2.97634,0.37394,1.18042,1.56868
1.52644,371.588,5.23364e-006,2.94686,0.383326,1.00424,1.70848
1.52644,371.588,5.42056e-006,2.90575,0.390933,0.813948,1.85178
1.52644,371.588,5.60748e-006,2.85317,0.396638,0.610462,1.99792
1.52644,371.588,5.79439e-006,2.78933,0.400328,0.394773,2.14619
1.52644,371.588,5.98131e-006,2.71448,0.401897,0.16796,2.29585
1.52644,371.588,6.16822e-006,2.62892,0.401254,-0.0688264,2.44609
1.52644,371.588,6.35514e-006,2.53298,0.398316,-0.314361,2.59609
