Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.101108,372.279,0,0,0,0,0
-0.101108,372.279,4.65116e-007,0.188372,0.00438073,0.188372,0
-0.101108,372.279,9.30233e-007,0.376,0.013023,0.371619,0.0040751
-0.101108,372.279,1.39535e-006,0.562144,0.0256985,0.545046,0.0161896
-0.101108,372.279,1.86047e-006,0.74607,0.0420748,0.704182,0.0400952
-0.101108,372.279,2.32558e-006,0.927051,0.0617232,0.844881,0.0792345
-0.101108,372.279,2.7907e-006,1.10437,0.0841283,0.963416,0.136651
-0.101108,372.279,3.25581e-006,1.27734,0.108699,1.05656,0.21491
-0.101108,372.279,3.72093e-006,1.44526,0.134784,1.12165,0.316026
-0.101108,372.279,4.18605e-006,1.60748,0.161684,1.15667,0.441407
-0.101108,372.279,4.65116e-006,1.76336,0.188667,1.16027,0.59181
-0.101108,372.279,5.11628e-006,1.91227,0.214987,1.1318,0.767314
-0.101108,372.279,5.5814e-006,2.05364,0.239902,1.07134,0.967302
-0.101108,372.279,6.04651e-006,2.18691,0.262686,0.979702,1.19047
-0.101108,372.279,6.51163e-006,2.31154,0.282648,0.858387,1.43483
-0.101108,372.279,6.97674e-006,2.42705,0.29915,0.709577,1.69775
-0.101108,372.279,7.44186e-006,2.53298,0.311617,0.536079,1.97603
-0.101108,372.279,7.90698e-006,2.62892,0.319554,0.341269,2.26591
-0.101108,372.279,8.37209e-006,2.71448,0.322554,0.129017,2.56317
-0.101108,372.279,8.83721e-006,2.78933,0.320312,-0.0963943,2.86322
-0.101108,372.279,9.30233e-006,2.85317,0.312629,-0.330363,3.16118
-0.101108,372.279,9.76744e-006,2.90575,0.299419,-0.568065,3.452
-0.101108,372.279,1.02326e-005,2.94686,0.280708,-0.80456,3.73053
-0.101108,372.279,1.06977e-005,2.97634,0.256641,-1.0349,3.99166
-0.101108,372.279,1.11628e-005,2.99408,0.227473,-1.25422,4.23039
-0.101108,372.279,1.16279e-005,3,0.193569,-1.45786,4.44199
-0.101108,372.279,1.2093e-005,2.99408,0.155395,-1.64148,4.62206
-0.101108,372.279,1.25581e-005,2.97634,0.113509,-1.80111,4.76661
-0.101108,372.279,1.30233e-005,2.94686,0.0685492,-1.93326,4.8722
-0.101108,372.279,1.34884e-005,2.90575,0.0212236,-2.035,4.93597
-0.101108,372.279,1.39535e-005,2.85317,-0.0277071,-2.10402,4.95571
-0.101108,372.279,1.44186e-005,2.78933,-0.0774437,-2.13867,4.92994
-0.101108,372.279,1.48837e-005,2.71448,-0.127165,-2.13801,4.8579
-0.101108,372.279,1.53488e-005,2.62892,-0.176044,-2.10181,4.7396
-0.101108,372.279,1.5814e-005,2.53298,-0.223267,-2.03057,4.57584
-0.101108,372.279,1.62791e-005,2.42705,-0.268047,-1.92552,4.36815
-0.101108,372.279,1.67442e-005,2.31154,-0.309641,-1.78856,4.11881
-0.101108,372.279,1.72093e-005,2.18691,-0.347368,-1.62226,3.83077
-0.101108,372.279,1.76744e-005,2.05364,-0.380618,-1.42976,3.50763
-0.101108,372.279,1.81395e-005,1.91227,-0.408868,-1.21474,3.15357
-0.101108,372.279,1.86047e-005,1.76336,-0.43169,-0.981347,2.77323
-0.101108,372.279,1.90698e-005,1.60748,-0.448761,-0.734058,2.37166
-0.101108,372.279,1.95349e-005,1.44526,-0.459869,-0.477634,1.9542
-0.101108,372.279,2e-005,1.27734,-0.464915,-0.216997,1.52642
-0.101108,372.279,2.04651e-005,1.10437,-0.463918,0.0428702,1.09394
-0.101108,372.279,2.09302e-005,0.927051,-0.457011,0.29703,0.662387
-0.101108,372.279,2.13953e-005,0.74607,-0.444436,0.540693,0.237261
-0.101108,372.279,2.18605e-005,0.562144,-0.426545,0.769319,-0.176168
-0.101108,372.279,2.23256e-005,0.376,-0.403785,0.978713,-0.572954
-0.101108,372.279,2.27907e-005,0.188372,-0.376689,1.16511,-0.948568
-0.101108,372.279,2.32558e-005,3.67382e-016,-0.345869,1.32526,-1.29898
-0.101108,372.279,2.37209e-005,-0.188372,-0.311998,1.45647,-1.62071
-0.101108,372.279,2.4186e-005,-0.376,-0.275795,1.55671,-1.91095
-0.101108,372.279,2.46512e-005,-0.562144,-0.238014,1.6246,-2.1675
-0.101108,372.279,2.51163e-005,-0.74607,-0.199422,1.65944,-2.38891
-0.101108,372.279,2.55814e-005,-0.927051,-0.160788,1.66128,-2.57442
-0.101108,372.279,2.60465e-005,-1.10437,-0.122861,1.63083,-2.72399
-0.101108,372.279,2.65116e-005,-1.27734,-0.0863611,1.56951,-2.83827
-0.101108,372.279,2.69767e-005,-1.44526,-0.051957,1.47937,-2.91861
-0.101108,372.279,2.74419e-005,-1.60748,-0.0202573,1.36309,-2.96694
-0.101108,372.279,2.7907e-005,-1.76336,0.00820416,1.22384,-2.98579
-0.101108,372.279,2.83721e-005,-1.91227,0.0329788,1.06531,-2.97815
-0.101108,372.279,2.88372e-005,-2.05364,0.0537122,0.891535,-2.94748
-0.101108,372.279,2.93023e-005,-2.18691,0.0701508,0.706859,-2.89751
-0.101108,372.279,2.97674e-005,-2.31154,0.0821466,0.515822,-2.83226
-0.101108,372.279,3.02326e-005,-2.42705,0.0896596,0.323058,-2.75584
-0.101108,372.279,3.06977e-005,-2.53298,0.0927572,0.133197,-2.67244
-0.101108,372.279,3.11628e-005,-2.62892,0.0916121,-0.0492413,-2.58615
-0.101108,372.279,3.16279e-005,-2.71448,0.0864971,-0.219943,-2.50093
-0.101108,372.279,3.2093e-005,-2.78933,0.0777786,-0.374897,-2.42047
-0.101108,372.279,3.25581e-005,-2.85317,0.0659069,-0.510481,-2.34812
-0.101108,372.279,3.30233e-005,-2.90575,0.051406,-0.623541,-2.28681
-0.101108,372.279,3.34884e-005,-2.94686,0.0348603,-0.711461,-2.23899
-0.101108,372.279,3.39535e-005,-2.97634,0.0169018,-0.772218,-2.20656
-0.101108,372.279,3.44186e-005,-2.99408,-0.00180573,-0.804423,-2.19084
-0.101108,372.279,3.48837e-005,-3,-0.0205815,-0.807358,-2.19252
-0.101108,372.279,3.53488e-005,-2.99408,-0.0387439,-0.780983,-2.21166
-0.101108,372.279,3.5814e-005,-2.97634,-0.0556262,-0.725939,-2.2477
-0.101108,372.279,3.62791e-005,-2.94686,-0.0705921,-0.643533,-2.29945
-0.101108,372.279,3.67442e-005,-2.90575,-0.0830505,-0.53571,-2.36511
-0.101108,372.279,3.72093e-005,-2.85317,-0.0924692,-0.405005,-2.44237
-0.101108,372.279,3.76744e-005,-2.78933,-0.0983875,-0.25449,-2.52839
-0.101108,372.279,3.81395e-005,-2.71448,-0.100427,-0.087705,-2.61991
-0.101108,372.279,3.86047e-005,-2.62892,-0.0983012,0.0914191,-2.71333
-0.101108,372.279,3.90698e-005,-2.53298,-0.0918209,0.27865,-2.80478
-0.101108,372.279,3.95349e-005,-2.42705,-0.0809013,0.469545,-2.89019
-0.101108,372.279,4e-005,-2.31154,-0.0655629,0.659552,-2.96545
-0.101108,372.279,4.04651e-005,-2.18691,-0.0459325,0.844104,-3.02644
-0.101108,372.279,4.09302e-005,-2.05364,-0.0222412,1.01873,-3.06916
-0.101108,372.279,4.13953e-005,-1.91227,0.00518051,1.17913,-3.08985
-0.101108,372.279,4.18605e-005,-1.76336,0.0359088,1.32132,-3.08503
-0.101108,372.279,4.23256e-005,-1.60748,0.0694354,1.44165,-3.05163
-0.101108,372.279,4.27907e-005,-1.44526,0.105178,1.53693,-2.98704
-0.101108,372.279,4.32558e-005,-1.27734,0.142493,1.60452,-2.8892
-0.101108,372.279,4.37209e-005,-1.10437,0.180686,1.64233,-2.75665
-0.101108,372.279,4.4186e-005,-0.927051,0.219033,1.64891,-2.58857
-0.101108,372.279,4.46512e-005,-0.74607,0.256788,1.62347,-2.38482
-0.101108,372.279,4.51163e-005,-0.562144,0.293204,1.56588,-2.14594
-0.101108,372.279,4.55814e-005,-0.376,0.327547,1.47674,-1.8732
-0.101108,372.279,4.60465e-005,-0.188372,0.359111,1.35728,-1.5685
-0.101108,372.279,4.65116e-005,-7.34764e-016,0.387237,1.20939,-1.23444
-0.101108,372.279,4.69767e-005,0.188372,0.41132,1.03558,-0.874223
-0.101108,372.279,4.74419e-005,0.376,0.430829,0.838903,-0.4916
-0.101108,372.279,4.7907e-005,0.562144,0.445316,0.622915,-0.0908285
-0.101108,372.279,4.83721e-005,0.74607,0.454422,0.391582,0.323419
-0.101108,372.279,4.88372e-005,0.927051,0.457892,0.14921,0.746137
-0.101108,372.279,4.93023e-005,1.10437,0.455575,-0.0996558,1.17208
-0.101108,372.279,4.97674e-005,1.27734,0.447428,-0.35032,1.59587
-0.101108,372.279,5.02326e-005,1.44526,0.43352,-0.598041,2.01209
-0.101108,372.279,5.06977e-005,1.60748,0.414029,-0.838125,2.41536
