Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.528474,370.331,0,0,0,0,0
0.528474,370.331,2.0202e-007,0.188372,0.00190274,0.188372,0
0.528474,370.331,4.0404e-007,0.376,0.0056815,0.374097,0.000768785
0.528474,370.331,6.06061e-007,0.562144,0.0112946,0.555694,0.00306434
0.528474,370.331,8.08081e-007,0.74607,0.0186856,0.731711,0.0076278
0.528474,370.331,1.0101e-006,0.927051,0.0277839,0.900738,0.0151775
0.528474,370.331,1.21212e-006,1.10437,0.0385053,1.06141,0.0264034
0.528474,370.331,1.41414e-006,1.27734,0.050752,1.21243,0.0419611
0.528474,370.331,1.61616e-006,1.44526,0.0644141,1.35255,0.0624669
0.528474,370.331,1.81818e-006,1.60748,0.0793697,1.4806,0.0884928
0.528474,370.331,2.0202e-006,1.76336,0.0954858,1.59549,0.120561
0.528474,370.331,2.22222e-006,1.91227,0.112619,1.69622,0.159142
0.528474,370.331,2.42424e-006,2.05364,0.130618,1.78188,0.204644
0.528474,370.331,2.62626e-006,2.18691,0.149322,1.85164,0.257419
0.528474,370.331,2.82828e-006,2.31154,0.168562,1.9048,0.317751
0.528474,370.331,3.0303e-006,2.42705,0.188165,1.94074,0.385857
0.528474,370.331,3.23232e-006,2.53298,0.207953,1.95896,0.461884
0.528474,370.331,3.43434e-006,2.62892,0.227742,1.95908,0.545905
0.528474,370.331,3.63636e-006,2.71448,0.247346,1.94083,0.637922
0.528474,370.331,3.83838e-006,2.78933,0.266579,1.90406,0.73786
0.528474,370.331,4.0404e-006,2.85317,0.285253,1.84873,0.845568
0.528474,370.331,4.24242e-006,2.90575,0.303182,1.77493,0.960822
0.528474,370.331,4.44444e-006,2.94686,0.32018,1.68286,1.08332
0.528474,370.331,4.64646e-006,2.97634,0.336067,1.57284,1.21269
0.528474,370.331,4.84848e-006,2.99408,0.350667,1.44533,1.34847
0.528474,370.331,5.05051e-006,3,0.363807,1.30086,1.49015
0.528474,370.331,5.25253e-006,2.99408,0.375323,1.14012,1.63715
0.528474,370.331,5.45455e-006,2.97634,0.385059,0.963875,1.78879
0.528474,370.331,5.65657e-006,2.94686,0.392867,0.77301,1.94437
0.528474,370.331,5.85859e-006,2.90575,0.39861,0.568511,2.10311
0.528474,370.331,6.06061e-006,2.85317,0.40216,0.351454,2.26416
0.528474,370.331,6.26263e-006,2.78933,0.403403,0.123009,2.42665
0.528474,370.331,6.46465e-006,2.71448,0.402235,-0.115571,2.58964
0.528474,370.331,6.66667e-006,2.62892,0.398569,-0.362955,2.75216
0.528474,370.331,6.86869e-006,2.53298,0.392329,-0.617745,2.9132
0.528474,370.331,7.07071e-006,2.42705,0.383456,-0.878475,3.07171
0.528474,370.331,7.27273e-006,2.31154,0.371904,-1.14363,3.22665
0.528474,370.331,7.47475e-006,2.18691,0.357645,-1.41164,3.37691
0.528474,370.331,7.67677e-006,2.05364,0.340666,-1.68091,3.52141
0.528474,370.331,7.87879e-006,1.91227,0.320971,-1.94981,3.65906
0.528474,370.331,8.08081e-006,1.76336,0.29858,-2.21667,3.78874
0.528474,370.331,8.28283e-006,1.60748,0.273531,-2.47984,3.90938
0.528474,370.331,8.48485e-006,1.44526,0.245878,-2.73765,4.0199
0.528474,370.331,8.68687e-006,1.27734,0.215692,-2.98844,4.11924
0.528474,370.331,8.88889e-006,1.10437,0.18306,-3.23056,4.20639
0.528474,370.331,9.09091e-006,0.927051,0.148086,-3.4624,4.28035
0.528474,370.331,9.29293e-006,0.74607,0.110891,-3.68237,4.34019
0.528474,370.331,9.49495e-006,0.562144,0.0716086,-3.88893,4.38499
0.528474,370.331,9.69697e-006,0.376,0.0303904,-4.0806,4.41392
0.528474,370.331,9.89899e-006,0.188372,-0.0125989,-4.25594,4.4262
0.528474,370.331,1.0101e-005,3.67382e-016,-0.0571808,-4.4136,4.42111
0.528474,370.331,1.0303e-005,-0.188372,-0.103164,-4.5523,4.39801
0.528474,370.331,1.05051e-005,-0.376,-0.150344,-4.67084,4.35633
0.528474,370.331,1.07071e-005,-0.562144,-0.198507,-4.76813,4.29558
0.528474,370.331,1.09091e-005,-0.74607,-0.247427,-4.84314,4.21538
0.528474,370.331,1.11111e-005,-0.927051,-0.296872,-4.895,4.11541
0.528474,370.331,1.13131e-005,-1.10437,-0.346598,-4.92291,3.99546
0.528474,370.331,1.15152e-005,-1.27734,-0.396358,-4.9262,3.85542
