Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.432256,372.09,0,0,0,0,0
0.432256,372.09,1.55039e-007,0.188372,0.00146024,0.188372,0
0.432256,372.09,3.10078e-007,0.376,0.00436365,0.374539,0.000452789
0.432256,372.09,4.65116e-007,0.562144,0.00868402,0.557328,0.00180586
0.432256,372.09,6.20155e-007,0.74607,0.0143862,0.73558,0.00449858
0.432256,372.09,7.75194e-007,0.927051,0.0214262,0.908166,0.00895941
0.432256,372.09,9.30233e-007,1.10437,0.0297517,1.07399,0.0156032
0.432256,372.09,1.08527e-006,1.27734,0.039302,1.23198,0.0248285
0.432256,372.09,1.24031e-006,1.44526,0.0500084,1.38113,0.0370152
0.432256,372.09,1.39535e-006,1.60748,0.0617949,1.52046,0.0525217
0.432256,372.09,1.55039e-006,1.76336,0.0745782,1.64904,0.0716829
0.432256,372.09,1.70543e-006,1.91227,0.0882682,1.76601,0.0948079
0.432256,372.09,1.86047e-006,2.05364,0.102769,1.87057,0.122178
0.432256,372.09,2.0155e-006,2.18691,0.117978,1.96196,0.154044
0.432256,372.09,2.17054e-006,2.31154,0.133788,2.03952,0.190626
0.432256,372.09,2.32558e-006,2.42705,0.150087,2.10264,0.232111
0.432256,372.09,2.48062e-006,2.53298,0.16676,2.15079,0.27865
0.432256,372.09,2.63566e-006,2.62892,0.183687,2.18351,0.330358
0.432256,372.09,2.7907e-006,2.71448,0.200744,2.20044,0.387315
0.432256,372.09,2.94574e-006,2.78933,0.217808,2.20127,0.449562
0.432256,372.09,3.10078e-006,2.85317,0.234753,2.1858,0.517099
0.432256,372.09,3.25581e-006,2.90575,0.251449,2.1539,0.589891
0.432256,372.09,3.41085e-006,2.94686,0.267771,2.10552,0.667859
0.432256,372.09,3.56589e-006,2.97634,0.283591,2.04071,0.750889
0.432256,372.09,3.72093e-006,2.99408,0.298781,1.9596,0.838824
0.432256,372.09,3.87597e-006,3,0.313219,1.86239,0.93147
0.432256,372.09,4.03101e-006,2.99408,0.32678,1.74939,1.02859
0.432256,372.09,4.18605e-006,2.97634,0.339345,1.62097,1.12992
0.432256,372.09,4.34109e-006,2.94686,0.3508,1.4776,1.23514
0.432256,372.09,4.49612e-006,2.90575,0.361031,1.31981,1.34392
0.432256,372.09,4.65116e-006,2.85317,0.369932,1.14822,1.45586
0.432256,372.09,4.8062e-006,2.78933,0.377401,0.963533,1.57057
0.432256,372.09,4.96124e-006,2.71448,0.383343,0.766508,1.6876
0.432256,372.09,5.11628e-006,2.62892,0.387668,0.557981,1.80646
0.432256,372.09,5.27132e-006,2.53298,0.390295,0.338853,1.92667
0.432256,372.09,5.42636e-006,2.42705,0.391148,0.110087,2.04769
0.432256,372.09,5.5814e-006,2.31154,0.390162,-0.1273,2.16898
0.432256,372.09,5.73643e-006,2.18691,0.387276,-0.372233,2.28996
0.432256,372.09,5.89147e-006,2.05364,0.382442,-0.623592,2.41004
0.432256,372.09,6.04651e-006,1.91227,0.375619,-0.880213,2.52863
0.432256,372.09,6.20155e-006,1.76336,0.366775,-1.14089,2.6451
0.432256,372.09,6.35659e-006,1.60748,0.355888,-1.4044,2.75883
0.432256,372.09,6.51163e-006,1.44526,0.342946,-1.66946,2.86918
0.432256,372.09,6.66667e-006,1.27734,0.327948,-1.93479,2.97552
0.432256,372.09,6.82171e-006,1.10437,0.310901,-2.1991,3.07721
0.432256,372.09,6.97674e-006,0.927051,0.291823,-2.46106,3.17361
0.432256,372.09,7.13178e-006,0.74607,0.270742,-2.71937,3.2641
0.432256,372.09,7.28682e-006,0.562144,0.247698,-2.9727,3.34805
0.432256,372.09,7.44186e-006,0.376,0.222739,-3.21975,3.42486
0.432256,372.09,7.5969e-006,0.188372,0.195923,-3.45923,3.49393
0.432256,372.09,7.75194e-006,3.67382e-016,0.16732,-3.68985,3.55468
0.432256,372.09,7.90698e-006,-0.188372,0.137007,-3.91037,3.60656
0.432256,372.09,8.06202e-006,-0.376,0.105072,-4.11957,3.64904
0.432256,372.09,8.21705e-006,-0.562144,0.0716127,-4.31626,3.68162
0.432256,372.09,8.37209e-006,-0.74607,0.0367344,-4.4993,3.70383
0.432256,372.09,8.52713e-006,-0.927051,0.00055132,-4.66761,3.71522
0.432256,372.09,8.68217e-006,-1.10437,-0.0368141,-4.82014,3.71539
0.432256,372.09,8.83721e-006,-1.27734,-0.0752321,-4.95591,3.70397
0.432256,372.09,8.99225e-006,-1.44526,-0.114565,-5.074,3.68065
0.432256,372.09,9.14729e-006,-1.60748,-0.154671,-5.17356,3.64512
0.432256,372.09,9.30233e-006,-1.76336,-0.195398,-5.25381,3.59716
0.432256,372.09,9.45736e-006,-1.91227,-0.236592,-5.31404,3.53657
0.432256,372.09,9.6124e-006,-2.05364,-0.278093,-5.35362,3.46321
0.432256,372.09,9.76744e-006,-2.18691,-0.319736,-5.37202,3.37698
0.432256,372.09,9.92248e-006,-2.31154,-0.361355,-5.36878,3.27784
0.432256,372.09,1.00775e-005,-2.42705,-0.402778,-5.34353,3.16579
0.432256,372.09,1.02326e-005,-2.53298,-0.443832,-5.296,3.0409
0.432256,372.09,1.03876e-005,-2.62892,-0.484343,-5.22599,2.90328
0.432256,372.09,1.05426e-005,-2.71448,-0.524137,-5.13341,2.75309
0.432256,372.09,1.06977e-005,-2.78933,-0.563039,-5.01828,2.59057
0.432256,372.09,1.08527e-005,-2.85317,-0.600874,-4.8807,2.41598
0.432256,372.09,1.10078e-005,-2.90575,-0.637469,-4.72086,2.22967
0.432256,372.09,1.11628e-005,-2.94686,-0.672656,-4.53906,2.032
0.432256,372.09,1.13178e-005,-2.97634,-0.706266,-4.33569,1.82343
