Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.1314,372.279,0,0,0,0,0
-0.1314,372.279,3.92157e-007,0.188372,0.00369356,0.188372,0
-0.1314,372.279,7.84314e-007,0.376,0.0109937,0.372306,0.00289691
-0.1314,372.279,1.17647e-006,0.562144,0.0217437,0.548253,0.0115194
-0.1314,372.279,1.56863e-006,0.74607,0.0357203,0.712807,0.0285733
-0.1314,372.279,1.96078e-006,0.927051,0.0526372,0.862757,0.0565893
-0.1314,372.279,2.35294e-006,1.10437,0.0721498,0.995147,0.0978733
-0.1314,372.279,2.7451e-006,1.27734,0.0938619,1.10731,0.154461
-0.1314,372.279,3.13725e-006,1.44526,0.117331,1.19694,0.228079
-0.1314,372.279,3.52941e-006,1.60748,0.142078,1.26207,0.320103
-0.1314,372.279,3.92157e-006,1.76336,0.167591,1.30117,0.431537
-0.1314,372.279,4.31373e-006,1.91227,0.193339,1.31314,0.562981
-0.1314,372.279,4.70588e-006,2.05364,0.218777,1.29732,0.714619
-0.1314,372.279,5.09804e-006,2.18691,0.243355,1.25351,0.886208
-0.1314,372.279,5.4902e-006,2.31154,0.266531,1.18198,1.07708
-0.1314,372.279,5.88235e-006,2.42705,0.287775,1.08344,1.28612
-0.1314,372.279,6.27451e-006,2.53298,0.306581,0.959089,1.51183
-0.1314,372.279,6.66667e-006,2.62892,0.322473,0.810514,1.75228
-0.1314,372.279,7.05882e-006,2.71448,0.335017,0.639727,2.0052
-0.1314,372.279,7.45098e-006,2.78933,0.343823,0.449111,2.26796
-0.1314,372.279,7.84314e-006,2.85317,0.348556,0.241387,2.53762
-0.1314,372.279,8.23529e-006,2.90575,0.34894,0.0195684,2.811
-0.1314,372.279,8.62745e-006,2.94686,0.344762,-0.21308,3.08468
-0.1314,372.279,9.01961e-006,2.97634,0.335878,-0.453098,3.35508
-0.1314,372.279,9.41176e-006,2.99408,0.322213,-0.696879,3.61852
-0.1314,372.279,9.80392e-006,3,0.303768,-0.940729,3.87123
-0.1314,372.279,1.01961e-005,2.99408,0.280612,-1.18092,4.10948
-0.1314,372.279,1.05882e-005,2.97634,0.252892,-1.41375,4.32957
-0.1314,372.279,1.09804e-005,2.94686,0.220821,-1.6356,4.52792
-0.1314,372.279,1.13725e-005,2.90575,0.184684,-1.84299,4.70111
-0.1314,372.279,1.17647e-005,2.85317,0.144829,-2.03262,4.84596
-0.1314,372.279,1.21569e-005,2.78933,0.101663,-2.20146,4.95955
-0.1314,372.279,1.2549e-005,2.71448,0.0556486,-2.34673,5.03929
-0.1314,372.279,1.29412e-005,2.62892,0.00729541,-2.46601,5.08293
-0.1314,372.279,1.33333e-005,2.53298,-0.0428466,-2.55724,5.08865
-0.1314,372.279,1.37255e-005,2.42705,-0.0941948,-2.61876,5.05505
-0.1314,372.279,1.41176e-005,2.31154,-0.146142,-2.64931,4.98117
-0.1314,372.279,1.45098e-005,2.18691,-0.198066,-2.64812,4.86655
-0.1314,372.279,1.4902e-005,2.05364,-0.249337,-2.61484,4.7112
-0.1314,372.279,1.52941e-005,1.91227,-0.299329,-2.54959,4.51564
-0.1314,372.279,1.56863e-005,1.76336,-0.347427,-2.45296,4.28088
-0.1314,372.279,1.60784e-005,1.60748,-0.393034,-2.32597,4.00838
-0.1314,372.279,1.64706e-005,1.44526,-0.435585,-2.17009,3.70012
-0.1314,372.279,1.68627e-005,1.27734,-0.474549,-1.9872,3.35849
-0.1314,372.279,1.72549e-005,1.10437,-0.509443,-1.77956,2.98629
-0.1314,372.279,1.76471e-005,0.927051,-0.539831,-1.5498,2.58673
-0.1314,372.279,1.80392e-005,0.74607,-0.565337,-1.30083,2.16333
-0.1314,372.279,1.84314e-005,0.562144,-0.585648,-1.03585,1.71993
-0.1314,372.279,1.88235e-005,0.376,-0.600517,-0.758282,1.2606
-0.1314,372.279,1.92157e-005,0.188372,-0.609766,-0.47171,0.789605
-0.1314,372.279,1.96078e-005,3.67382e-016,-0.613292,-0.179839,0.311357
-0.1314,372.279,2e-005,-0.188372,-0.611065,0.113564,-0.169656
-0.1314,372.279,2.03922e-005,-0.376,-0.60313,0.404722,-0.648923
-0.1314,372.279,2.07843e-005,-0.562144,-0.589602,0.689909,-1.12197
-0.1314,372.279,2.11765e-005,-0.74607,-0.570671,0.965498,-1.5844
-0.1314,372.279,2.15686e-005,-0.927051,-0.546592,1.22802,-2.03198
-0.1314,372.279,2.19608e-005,-1.10437,-0.517686,1.4742,-2.46068
-0.1314,372.279,2.23529e-005,-1.27734,-0.484332,1.70103,-2.86671
-0.1314,372.279,2.27451e-005,-1.44526,-0.446964,1.90578,-3.24658
-0.1314,372.279,2.31373e-005,-1.60748,-0.406061,2.08606,-3.59714
-0.1314,372.279,2.35294e-005,-1.76336,-0.362142,2.23984,-3.91562
-0.1314,372.279,2.39216e-005,-1.91227,-0.31576,2.36549,-4.19965
-0.1314,372.279,2.43137e-005,-2.05364,-0.26749,2.46177,-4.44731
-0.1314,372.279,2.47059e-005,-2.18691,-0.217924,2.52789,-4.6571
-0.1314,372.279,2.5098e-005,-2.31154,-0.167659,2.56349,-4.82802
-0.1314,372.279,2.54902e-005,-2.42705,-0.117294,2.56863,-4.95952
-0.1314,372.279,2.58824e-005,-2.53298,-0.0674148,2.54383,-5.05152
-0.1314,372.279,2.62745e-005,-2.62892,-0.0185911,2.49001,-5.10439
-0.1314,372.279,2.66667e-005,-2.71448,0.0286344,2.4085,-5.11897
-0.1314,372.279,2.70588e-005,-2.78933,0.0737522,2.30101,-5.09651
-0.1314,372.279,2.7451e-005,-2.85317,0.116293,2.16959,-5.03867
-0.1314,372.279,2.78431e-005,-2.90575,0.155835,2.01663,-4.94746
-0.1314,372.279,2.82353e-005,-2.94686,0.192007,1.84476,-4.82523
-0.1314,372.279,2.86275e-005,-2.97634,0.224495,1.65688,-4.67464
-0.1314,372.279,2.90196e-005,-2.99408,0.253045,1.45607,-4.49857
-0.1314,372.279,2.94118e-005,-3,0.277467,1.24552,-4.3001
-0.1314,372.279,2.98039e-005,-2.99408,0.297635,1.02855,-4.08248
-0.1314,372.279,3.01961e-005,-2.97634,0.313488,0.8085,-3.84904
-0.1314,372.279,3.05882e-005,-2.94686,0.325031,0.588691,-3.60317
-0.1314,372.279,3.09804e-005,-2.90575,0.332332,0.372388,-3.34824
-0.1314,372.279,3.13725e-005,-2.85317,0.335523,0.16274,-3.08759
-0.1314,372.279,3.17647e-005,-2.78933,0.334793,-0.0372639,-2.82443
-0.1314,372.279,3.21569e-005,-2.71448,0.330384,-0.22484,-2.56185
-0.1314,372.279,3.2549e-005,-2.62892,0.322591,-0.397453,-2.30273
-0.1314,372.279,3.29412e-005,-2.53298,0.311751,-0.552848,-2.04971
-0.1314,372.279,3.33333e-005,-2.42705,0.298239,-0.689088,-1.8052
-0.1314,372.279,3.37255e-005,-2.31154,0.282463,-0.804575,-1.57129
-0.1314,372.279,3.41176e-005,-2.18691,0.264854,-0.898078,-1.34975
-0.1314,372.279,3.45098e-005,-2.05364,0.245859,-0.968744,-1.14202
-0.1314,372.279,3.4902e-005,-1.91227,0.225935,-1.01611,-0.949192
-0.1314,372.279,3.52941e-005,-1.76336,0.205541,-1.0401,-0.771988
-0.1314,372.279,3.56863e-005,-1.60748,0.185129,-1.04103,-0.61078
-0.1314,372.279,3.60784e-005,-1.44526,0.165136,-1.01961,-0.465581
-0.1314,372.279,3.64706e-005,-1.27734,0.145981,-0.976893,-0.336062
