Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.724965,371.965,0,0,0,0,0
0.724965,371.965,1.7094e-007,0.188372,0.00161001,0.188372,0
0.724965,371.965,3.4188e-007,0.376,0.00480993,0.37439,0.000550432
0.724965,371.965,5.12821e-007,0.562144,0.00956876,0.556784,0.00219485
0.724965,371.965,6.83761e-007,0.74607,0.0158449,0.734306,0.00546622
0.724965,371.965,8.54701e-007,0.927051,0.0235862,0.90574,0.0108833
0.724965,371.965,1.02564e-006,1.10437,0.0327307,1.0699,0.0189469
0.724965,371.965,1.19658e-006,1.27734,0.0432065,1.22566,0.0301369
0.724965,371.965,1.36752e-006,1.44526,0.0549322,1.37192,0.0449084
0.724965,371.965,1.53846e-006,1.60748,0.0678181,1.50764,0.0636886
0.724965,371.965,1.7094e-006,1.76336,0.0817655,1.63185,0.0868743
0.724965,371.965,1.88034e-006,1.91227,0.0966683,1.74363,0.114828
0.724965,371.965,2.05128e-006,2.05364,0.112413,1.84214,0.147877
0.724965,371.965,2.22222e-006,2.18691,0.12888,1.92662,0.186309
0.724965,371.965,2.39316e-006,2.31154,0.145943,1.99635,0.230371
0.724965,371.965,2.5641e-006,2.42705,0.16347,2.05074,0.280266
0.724965,371.965,2.73504e-006,2.53298,0.181327,2.08925,0.336153
0.724965,371.965,2.90598e-006,2.62892,0.199374,2.11144,0.398145
0.724965,371.965,3.07692e-006,2.71448,0.217467,2.11696,0.466307
0.724965,371.965,3.24786e-006,2.78933,0.235464,2.10555,0.540655
0.724965,371.965,3.4188e-006,2.85317,0.253216,2.07705,0.621155
0.724965,371.965,3.58974e-006,2.90575,0.270578,2.03138,0.707725
0.724965,371.965,3.76068e-006,2.94686,0.287404,1.96856,0.80023
0.724965,371.965,3.93162e-006,2.97634,0.303547,1.88871,0.898488
0.724965,371.965,4.10256e-006,2.99408,0.318863,1.79205,1.00226
0.724965,371.965,4.2735e-006,3,0.333212,1.67887,1.11128
0.724965,371.965,4.44444e-006,2.99408,0.346457,1.54959,1.2252
0.724965,371.965,4.61538e-006,2.97634,0.358463,1.40469,1.34364
0.724965,371.965,4.78632e-006,2.94686,0.369102,1.24476,1.46619
0.724965,371.965,4.95726e-006,2.90575,0.378251,1.07045,1.59238
0.724965,371.965,5.12821e-006,2.85317,0.385794,0.882535,1.7217
0.724965,371.965,5.29915e-006,2.78933,0.391622,0.681836,1.8536
0.724965,371.965,5.47009e-006,2.71448,0.395632,0.469264,1.98748
0.724965,371.965,5.64103e-006,2.62892,0.397733,0.245805,2.12274
0.724965,371.965,5.81197e-006,2.53298,0.39784,0.0125086,2.25872
0.724965,371.965,5.98291e-006,2.42705,0.395879,-0.229508,2.39473
0.724965,371.965,6.15385e-006,2.31154,0.391784,-0.479072,2.53008
0.724965,371.965,6.32479e-006,2.18691,0.385502,-0.734954,2.66402
0.724965,371.965,6.49573e-006,2.05364,0.37699,-0.99588,2.79581
0.724965,371.965,6.66667e-006,1.91227,0.366217,-1.26053,2.9247
0.724965,371.965,6.83761e-006,1.76336,0.353161,-1.52756,3.0499
0.724965,371.965,7.00855e-006,1.60748,0.337814,-1.79558,3.17064
0.724965,371.965,7.17949e-006,1.44526,0.32018,-2.06319,3.28613
0.724965,371.965,7.35043e-006,1.27734,0.300274,-2.32897,3.3956
0.724965,371.965,7.52137e-006,1.10437,0.278124,-2.5915,3.49825
0.724965,371.965,7.69231e-006,0.927051,0.253771,-2.84933,3.59334
0.724965,371.965,7.86325e-006,0.74607,0.227266,-3.10104,3.6801
0.724965,371.965,8.03419e-006,0.562144,0.198675,-3.34522,3.7578
0.724965,371.965,8.20513e-006,0.376,0.168072,-3.58047,3.82572
0.724965,371.965,8.37607e-006,0.188372,0.135548,-3.80542,3.88318
0.724965,371.965,8.54701e-006,-9.64886e-016,0.101199,-4.01873,3.92952
0.724965,371.965,8.71795e-006,-0.188372,0.0651388,-4.21909,3.96412
0.724965,371.965,8.88889e-006,-0.376,0.027487,-4.40526,3.98639
0.724965,371.965,9.05983e-006,-0.562144,-0.0116242,-4.57602,3.99579
0.724965,371.965,9.23077e-006,-0.74607,-0.0520536,-4.73023,3.99181
0.724965,371.965,9.40171e-006,-0.927051,-0.0936502,-4.86681,3.97402
0.724965,371.965,9.57265e-006,-1.10437,-0.136255,-4.98474,3.942
0.724965,371.965,9.74359e-006,-1.27734,-0.1797,-5.08308,3.89542
0.724965,371.965,9.91453e-006,-1.44526,-0.223811,-5.16098,3.83398
0.724965,371.965,1.00855e-005,-1.60748,-0.268406,-5.21765,3.75746
0.724965,371.965,1.02564e-005,-1.76336,-0.313299,-5.25241,3.6657
0.724965,371.965,1.04274e-005,-1.91227,-0.358296,-5.26467,3.55859
0.724965,371.965,1.05983e-005,-2.05364,-0.403201,-5.25394,3.4361
0.724965,371.965,1.07692e-005,-2.18691,-0.447815,-5.2198,3.29825
