Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.377656,372.467,0,0,0,0,0
-0.377656,372.467,2.46914e-007,0.188372,0.00232557,0.188372,0
-0.377656,372.467,4.93827e-007,0.376,0.00693884,0.373674,0.00114843
-0.377656,372.467,7.40741e-007,0.562144,0.013779,0.554057,0.00457502
-0.377656,372.467,9.87654e-007,0.74607,0.0227632,0.727716,0.0113795
-0.377656,372.467,1.23457e-006,0.927051,0.0337867,0.892908,0.0226206
-0.377656,372.467,1.48148e-006,1.10437,0.0467246,1.04797,0.0393054
-0.377656,372.467,1.7284e-006,1.27734,0.0614321,1.19131,0.0623792
-0.377656,372.467,1.97531e-006,1.44526,0.0777463,1.32145,0.0927161
-0.377656,372.467,2.22222e-006,1.60748,0.0954873,1.43702,0.131109
-0.377656,372.467,2.46914e-006,1.76336,0.11446,1.53676,0.178264
-0.377656,372.467,2.71605e-006,1.91227,0.134454,1.61955,0.234787
-0.377656,372.467,2.96296e-006,2.05364,0.155249,1.6844,0.301184
-0.377656,372.467,3.20988e-006,2.18691,0.176613,1.73047,0.37785
-0.377656,372.467,3.45679e-006,2.31154,0.198305,1.75708,0.465066
-0.377656,372.467,3.7037e-006,2.42705,0.220079,1.76368,0.562995
-0.377656,372.467,3.95062e-006,2.53298,0.241683,1.74991,0.671676
-0.377656,372.467,4.19753e-006,2.62892,0.262863,1.71556,0.791025
-0.377656,372.467,4.44444e-006,2.71448,0.283364,1.66059,0.920834
-0.377656,372.467,4.69136e-006,2.78933,0.302933,1.58513,1.06077
-0.377656,372.467,4.93827e-006,2.85317,0.321322,1.48947,1.21036
-0.377656,372.467,5.18519e-006,2.90575,0.338286,1.37406,1.36904
-0.377656,372.467,5.4321e-006,2.94686,0.353589,1.23954,1.5361
-0.377656,372.467,5.67901e-006,2.97634,0.367004,1.08666,1.71071
-0.377656,372.467,5.92593e-006,2.99408,0.378317,0.916369,1.89194
-0.377656,372.467,6.17284e-006,3,0.387326,0.729739,2.07877
-0.377656,372.467,6.41975e-006,2.99408,0.393845,0.527987,2.27004
-0.377656,372.467,6.66667e-006,2.97634,0.397702,0.31246,2.46453
-0.377656,372.467,6.91358e-006,2.94686,0.398747,0.0846287,2.66093
-0.377656,372.467,7.16049e-006,2.90575,0.396847,-0.153925,2.85784
-0.377656,372.467,7.40741e-006,2.85317,0.39189,-0.401516,3.05381
-0.377656,372.467,7.65432e-006,2.78933,0.383786,-0.656373,3.24734
-0.377656,372.467,7.90123e-006,2.71448,0.37247,-0.916644,3.43686
-0.377656,372.467,8.14815e-006,2.62892,0.357897,-1.18041,3.6208
-0.377656,372.467,8.39506e-006,2.53298,0.340049,-1.44571,3.79754
-0.377656,372.467,8.64198e-006,2.42705,0.318931,-1.71054,3.96546
-0.377656,372.467,8.88889e-006,2.31154,0.294575,-1.97285,4.12296
-0.377656,372.467,9.1358e-006,2.18691,0.267036,-2.23063,4.26843
-0.377656,372.467,9.38272e-006,2.05364,0.236396,-2.48182,4.4003
-0.377656,372.467,9.62963e-006,1.91227,0.202761,-2.72442,4.51704
-0.377656,372.467,9.87654e-006,1.76336,0.166262,-2.95644,4.61717
-0.377656,372.467,1.01235e-005,1.60748,0.127053,-3.17595,4.69927
-0.377656,372.467,1.03704e-005,1.44526,0.0853113,-3.38106,4.76201
-0.377656,372.467,1.06173e-005,1.27734,0.0412374,-3.56999,4.80414
-0.377656,372.467,1.08642e-005,1.10437,-0.00494786,-3.74101,4.82451
-0.377656,372.467,1.11111e-005,0.927051,-0.0530035,-3.89251,4.82206
-0.377656,372.467,1.1358e-005,0.74607,-0.10267,-4.02299,4.79589
-0.377656,372.467,1.16049e-005,0.562144,-0.153671,-4.13107,4.74519
-0.377656,372.467,1.18519e-005,0.376,-0.205714,-4.21552,4.6693
-0.377656,372.467,1.20988e-005,0.188372,-0.258495,-4.27521,4.56771
-0.377656,372.467,1.23457e-005,1.69965e-015,-0.311695,-4.30922,4.44006
-0.377656,372.467,1.25926e-005,-0.188372,-0.364988,-4.31674,4.28614
-0.377656,372.467,1.28395e-005,-0.376,-0.418039,-4.29715,4.1059
-0.377656,372.467,1.30864e-005,-0.562144,-0.470508,-4.25,3.89946
-0.377656,372.467,1.33333e-005,-0.74607,-0.522052,-4.17502,3.66711
-0.377656,372.467,1.35802e-005,-0.927051,-0.572325,-4.07211,3.4093
-0.377656,372.467,1.38272e-005,-1.10437,-0.620983,-3.94135,3.12667
-0.377656,372.467,1.40741e-005,-1.27734,-0.667688,-3.78303,2.82002
-0.377656,372.467,1.4321e-005,-1.44526,-0.712102,-3.59759,2.49029
-0.377656,372.467,1.45679e-005,-1.60748,-0.753901,-3.38567,2.13864
-0.377656,372.467,1.48148e-005,-1.76336,-0.792766,-3.14809,1.76634
-0.377656,372.467,1.50617e-005,-1.91227,-0.828394,-2.88585,1.37485
-0.377656,372.467,1.53086e-005,-2.05364,-0.860494,-2.6001,0.965769
-0.377656,372.467,1.55556e-005,-2.18691,-0.888792,-2.29218,0.540834
-0.377656,372.467,1.58025e-005,-2.31154,-0.913034,-1.96358,0.101924
-0.377656,372.467,1.60494e-005,-2.42705,-0.932984,-1.61594,-0.348957
-0.377656,372.467,1.62963e-005,-2.53298,-0.948429,-1.25104,-0.80969
-0.377656,372.467,1.65432e-005,-2.62892,-0.959179,-0.870801,-1.27805
-0.377656,372.467,1.67901e-005,-2.71448,-0.965071,-0.477252,-1.75172
-0.377656,372.467,1.7037e-005,-2.78933,-0.965967,-0.0725394,-2.2283
-0.377656,372.467,1.7284e-005,-2.85317,-0.961756,0.341095,-2.70532
-0.377656,372.467,1.75309e-005,-2.90575,-0.952357,0.761324,-3.18026
-0.377656,372.467,1.77778e-005,-2.94686,-0.937718,1.18575,-3.65056
-0.377656,372.467,1.80247e-005,-2.97634,-0.917818,1.61193,-4.11363
-0.377656,372.467,1.82716e-005,-2.99408,-0.892665,2.03737,-4.56687
-0.377656,372.467,1.85185e-005,-3,-0.8623,2.45954,-5.00769
-0.377656,372.467,1.87654e-005,-2.99408,-0.826795,2.87591,-5.43352
-0.377656,372.467,1.90123e-005,-2.97634,-0.786252,3.28397,-5.84182
-0.377656,372.467,1.92593e-005,-2.94686,-0.740805,3.68121,-6.23009
-0.377656,372.467,1.95062e-005,-2.90575,-0.690618,4.06514,-6.59592
-0.377656,372.467,1.97531e-005,-2.85317,-0.635885,4.43337,-6.93696
-0.377656,372.467,2e-005,-2.78933,-0.57683,4.78352,-7.25098
-0.377656,372.467,2.02469e-005,-2.71448,-0.513702,5.11333,-7.53584
-0.377656,372.467,2.04938e-005,-2.62892,-0.446781,5.42062,-7.78952
-0.377656,372.467,2.07407e-005,-2.53298,-0.37637,5.70331,-8.01015
-0.377656,372.467,2.09877e-005,-2.42705,-0.302796,5.95947,-8.19601
-0.377656,372.467,2.12346e-005,-2.31154,-0.22641,6.18727,-8.34554
-0.377656,372.467,2.14815e-005,-2.18691,-0.147582,6.38504,-8.45735
-0.377656,372.467,2.17284e-005,-2.05364,-0.0667021,6.55129,-8.53023
-0.377656,372.467,2.19753e-005,-1.91227,0.0158245,6.68466,-8.56317
-0.377656,372.467,2.22222e-005,-1.76336,0.0995774,6.78399,-8.55535
-0.377656,372.467,2.24691e-005,-1.60748,0.184124,6.84829,-8.50618
-0.377656,372.467,2.2716e-005,-1.44526,0.269023,6.87679,-8.41525
-0.377656,372.467,2.2963e-005,-1.27734,0.353824,6.86889,-8.2824
-0.377656,372.467,2.32099e-005,-1.10437,0.438073,6.8242,-8.10767
