Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.220444,372.342,0,0,0,0,0
-0.220444,372.342,2.98507e-007,0.188372,0.00281152,0.188372,0
-0.220444,372.342,5.97015e-007,0.376,0.00838149,0.373188,0.00167852
-0.220444,372.342,8.95522e-007,0.562144,0.0166215,0.552084,0.00668239
-0.220444,372.342,1.19403e-006,0.74607,0.0274091,0.722766,0.0166057
-0.220444,372.342,1.49254e-006,0.927051,0.0405887,0.883036,0.0329693
-0.220444,372.342,1.79104e-006,1.10437,0.055974,1.03082,0.0572014
-0.220444,372.342,2.08955e-006,1.27734,0.0733496,1.16416,0.0906188
-0.220444,372.342,2.38806e-006,1.44526,0.0924734,1.28129,0.13441
-0.220444,372.342,2.68657e-006,1.60748,0.113079,1.3806,0.189618
-0.220444,372.342,2.98507e-006,1.76336,0.13488,1.46066,0.257128
-0.220444,372.342,3.28358e-006,1.91227,0.157571,1.52026,0.337653
-0.220444,372.342,3.58209e-006,2.05364,0.180831,1.55842,0.431725
-0.220444,372.342,3.8806e-006,2.18691,0.204328,1.57435,0.539684
-0.220444,372.342,4.1791e-006,2.31154,0.227724,1.56753,0.661671
-0.220444,372.342,4.47761e-006,2.42705,0.250674,1.53766,0.797626
-0.220444,372.342,4.77612e-006,2.53298,0.272834,1.48468,0.947282
-0.220444,372.342,5.07463e-006,2.62892,0.293861,1.4088,1.11017
-0.220444,372.342,5.37313e-006,2.71448,0.31342,1.31045,1.28561
-0.220444,372.342,5.67164e-006,2.78933,0.331186,1.1903,1.47272
-0.220444,372.342,5.97015e-006,2.85317,0.346846,1.04926,1.67045
-0.220444,372.342,6.26866e-006,2.90575,0.360107,0.888457,1.87752
-0.220444,372.342,6.56716e-006,2.94686,0.370692,0.709236,2.09251
-0.220444,372.342,6.86567e-006,2.97634,0.378351,0.513144,2.31382
-0.220444,372.342,7.16418e-006,2.99408,0.382857,0.301913,2.5397
-0.220444,372.342,7.46269e-006,3,0.384013,0.0774449,2.76827
-0.220444,372.342,7.76119e-006,2.99408,0.381652,-0.158202,2.99753
-0.220444,372.342,8.0597e-006,2.97634,0.375639,-0.402839,3.22538
-0.220444,372.342,8.35821e-006,2.94686,0.365876,-0.654161,3.44965
-0.220444,372.342,8.65672e-006,2.90575,0.352297,-0.909772,3.66808
-0.220444,372.342,8.95522e-006,2.85317,0.334876,-1.16721,3.87841
-0.220444,372.342,9.25373e-006,2.78933,0.313623,-1.42395,4.07833
-0.220444,372.342,9.55224e-006,2.71448,0.288586,-1.67747,4.26557
-0.220444,372.342,9.85075e-006,2.62892,0.259851,-1.92524,4.43786
-0.220444,372.342,1.01493e-005,2.53298,0.227542,-2.16473,4.59299
-0.220444,372.342,1.04478e-005,2.42705,0.191818,-2.39349,4.72884
-0.220444,372.342,1.07463e-005,2.31154,0.152876,-2.60912,4.84336
-0.220444,372.342,1.10448e-005,2.18691,0.110946,-2.80933,4.93463
-0.220444,372.342,1.13433e-005,2.05364,0.0662903,-2.99193,5.00086
-0.220444,372.342,1.16418e-005,1.91227,0.0192025,-3.15488,5.04044
-0.220444,372.342,1.19403e-005,1.76336,-0.0299958,-3.29629,5.05191
-0.220444,372.342,1.22388e-005,1.60748,-0.0809575,-3.41443,5.034
-0.220444,372.342,1.25373e-005,1.44526,-0.133312,-3.50778,4.98566
-0.220444,372.342,1.28358e-005,1.27734,-0.186671,-3.57501,4.90608
-0.220444,372.342,1.31343e-005,1.10437,-0.240626,-3.61503,4.79463
-0.220444,372.342,1.34328e-005,0.927051,-0.29476,-3.62695,4.65097
-0.220444,372.342,1.37313e-005,0.74607,-0.348643,-3.61014,4.475
-0.220444,372.342,1.40299e-005,0.562144,-0.40184,-3.56421,4.26685
-0.220444,372.342,1.43284e-005,0.376,-0.453915,-3.48901,4.02695
-0.220444,372.342,1.46269e-005,0.188372,-0.504432,-3.38466,3.75595
-0.220444,372.342,1.49254e-005,1.69965e-015,-0.552962,-3.25152,3.4548
-0.220444,372.342,1.52239e-005,-0.188372,-0.599085,-3.09021,3.12467
-0.220444,372.342,1.55224e-005,-0.376,-0.642392,-2.90159,2.76701
-0.220444,372.342,1.58209e-005,-0.562144,-0.682493,-2.68676,2.38349
-0.220444,372.342,1.61194e-005,-0.74607,-0.719016,-2.44707,1.97603
-0.220444,372.342,1.64179e-005,-0.927051,-0.751614,-2.18407,1.54677
-0.220444,372.342,1.67164e-005,-1.10437,-0.779966,-1.89953,1.09805
-0.220444,372.342,1.70149e-005,-1.27734,-0.803778,-1.59542,0.632394
-0.220444,372.342,1.73134e-005,-1.44526,-0.822791,-1.27388,0.152527
-0.220444,372.342,1.76119e-005,-1.60748,-0.836779,-0.937216,-0.338692
-0.220444,372.342,1.79104e-005,-1.76336,-0.845554,-0.587885,-0.838261
-0.220444,372.342,1.8209e-005,-1.91227,-0.848963,-0.228457,-1.34307
-0.220444,372.342,1.85075e-005,-2.05364,-0.846898,0.138392,-1.84991
-0.220444,372.342,1.8806e-005,-2.18691,-0.839287,0.509905,-2.35552
-0.220444,372.342,1.91045e-005,-2.31154,-0.826104,0.883272,-2.85659
-0.220444,372.342,1.9403e-005,-2.42705,-0.807363,1.25564,-3.34979
-0.220444,372.342,1.97015e-005,-2.53298,-0.783122,1.62417,-3.8318
-0.220444,372.342,2e-005,-2.62892,-0.75348,1.986,-4.29933
-0.220444,372.342,2.02985e-005,-2.71448,-0.71858,2.33833,-4.74917
-0.220444,372.342,2.0597e-005,-2.78933,-0.678603,2.67842,-5.17817
-0.220444,372.342,2.08955e-005,-2.85317,-0.633773,3.00361,-5.58331
-0.220444,372.342,2.1194e-005,-2.90575,-0.58435,3.31133,-5.96168
-0.220444,372.342,2.14925e-005,-2.94686,-0.530632,3.59917,-6.31055
-0.220444,372.342,2.1791e-005,-2.97634,-0.472947,3.86483,-6.62734
-0.220444,372.342,2.20896e-005,-2.99408,-0.411661,4.10621,-6.9097
-0.220444,372.342,2.23881e-005,-3,-0.347163,4.32136,-7.15547
-0.220444,372.342,2.26866e-005,-2.99408,-0.279871,4.50855,-7.36273
-0.220444,372.342,2.29851e-005,-2.97634,-0.210225,4.66625,-7.52981
-0.220444,372.342,2.32836e-005,-2.94686,-0.138685,4.79318,-7.65532
-0.220444,372.342,2.35821e-005,-2.90575,-0.0657264,4.88826,-7.73812
-0.220444,372.342,2.38806e-005,-2.85317,0.0081643,4.95068,-7.77736
