Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.27387,372.153,0,0,0,0,0
0.27387,372.153,1.36054e-007,0.188372,0.00128144,0.188372,0
0.27387,372.153,2.72109e-007,0.376,0.00383054,0.374718,0.000348691
0.27387,372.153,4.08163e-007,0.562144,0.00762622,0.557965,0.00139102
0.27387,372.153,5.44218e-007,0.74607,0.0126402,0.737052,0.00346618
0.27387,372.153,6.80272e-007,0.927051,0.0188371,0.910945,0.00690568
0.27387,372.153,8.16327e-007,1.10437,0.0261747,1.07863,0.0120314
0.27387,372.153,9.52381e-007,1.27734,0.0346042,1.23913,0.0191538
0.27387,372.153,1.08844e-006,1.44526,0.0440702,1.3915,0.0285699
0.27387,372.153,1.22449e-006,1.60748,0.0545113,1.53484,0.0405618
0.27387,372.153,1.36054e-006,1.76336,0.0658601,1.66828,0.0553948
0.27387,372.153,1.4966e-006,1.91227,0.0780439,1.79102,0.0733159
0.27387,372.153,1.63265e-006,2.05364,0.0909846,1.90228,0.0945524
0.27387,372.153,1.76871e-006,2.18691,0.104599,2.00137,0.11931
0.27387,372.153,1.90476e-006,2.31154,0.118801,2.08763,0.147772
0.27387,372.153,2.04082e-006,2.42705,0.133498,2.16048,0.180099
0.27387,372.153,2.17687e-006,2.53298,0.148596,2.21939,0.216425
0.27387,372.153,2.31293e-006,2.62892,0.163997,2.2639,0.25686
0.27387,372.153,2.44898e-006,2.71448,0.179599,2.29363,0.301484
0.27387,372.153,2.58503e-006,2.78933,0.195302,2.30825,0.350355
0.27387,372.153,2.72109e-006,2.85317,0.210999,2.30751,0.403498
0.27387,372.153,2.85714e-006,2.90575,0.226586,2.29125,0.460913
0.27387,372.153,2.9932e-006,2.94686,0.241956,2.25936,0.522569
0.27387,372.153,3.12925e-006,2.97634,0.257002,2.21182,0.588408
0.27387,372.153,3.26531e-006,2.99408,0.271619,2.14867,0.65834
0.27387,372.153,3.40136e-006,3,0.285701,2.07004,0.73225
0.27387,372.153,3.53741e-006,2.99408,0.299144,1.97613,0.809992
0.27387,372.153,3.67347e-006,2.97634,0.311846,1.86721,0.891391
0.27387,372.153,3.80952e-006,2.94686,0.323707,1.74362,0.976248
0.27387,372.153,3.94558e-006,2.90575,0.334631,1.60579,1.06433
0.27387,372.153,4.08163e-006,2.85317,0.344524,1.45421,1.15539
0.27387,372.153,4.21769e-006,2.78933,0.353295,1.28942,1.24914
0.27387,372.153,4.35374e-006,2.71448,0.36086,1.11205,1.34527
0.27387,372.153,4.4898e-006,2.62892,0.367138,0.92279,1.44346
0.27387,372.153,4.62585e-006,2.53298,0.372052,0.722383,1.54336
0.27387,372.153,4.7619e-006,2.42705,0.375532,0.511634,1.6446
0.27387,372.153,4.89796e-006,2.31154,0.377515,0.291404,1.74679
0.27387,372.153,5.03401e-006,2.18691,0.377941,0.0626021,1.84951
0.27387,372.153,5.17007e-006,2.05364,0.376758,-0.173813,1.95236
0.27387,372.153,5.30612e-006,1.91227,0.373923,-0.416841,2.05487
0.27387,372.153,5.44218e-006,1.76336,0.369396,-0.665441,2.15662
0.27387,372.153,5.57823e-006,1.60748,0.363147,-0.918537,2.25714
0.27387,372.153,5.71429e-006,1.44526,0.355154,-1.17502,2.35595
0.27387,372.153,5.85034e-006,1.27734,0.3454,-1.43377,2.45259
0.27387,372.153,5.98639e-006,1.10437,0.333879,-1.69362,2.54658
0.27387,372.153,6.12245e-006,0.927051,0.320591,-1.95341,2.63743
0.27387,372.153,6.2585e-006,0.74607,0.305543,-2.21195,2.72467
0.27387,372.153,6.39456e-006,0.562144,0.288754,-2.46807,2.80781
0.27387,372.153,6.53061e-006,0.376,0.270247,-2.72056,2.88638
0.27387,372.153,6.66667e-006,0.188372,0.250054,-2.96826,2.95992
0.27387,372.153,6.80272e-006,3.67382e-016,0.228218,-3.20997,3.02796
0.27387,372.153,6.93878e-006,-0.188372,0.204785,-3.44455,3.09006
0.27387,372.153,7.07483e-006,-0.376,0.179814,-3.67084,3.14578
0.27387,372.153,7.21088e-006,-0.562144,0.153366,-3.88774,3.19471
0.27387,372.153,7.34694e-006,-0.74607,0.125515,-4.09415,3.23644
0.27387,372.153,7.48299e-006,-0.927051,0.0963382,-4.28901,3.2706
0.27387,372.153,7.61905e-006,-1.10437,0.0659211,-4.47131,3.29681
0.27387,372.153,7.7551e-006,-1.27734,0.034356,-4.64007,3.31475
0.27387,372.153,7.89116e-006,-1.44526,0.00174126,-4.79437,3.3241
0.27387,372.153,8.02721e-006,-1.60748,-0.0318187,-4.93332,3.32457
0.27387,372.153,8.16327e-006,-1.76336,-0.0662141,-5.05611,3.31591
0.27387,372.153,8.29932e-006,-1.91227,-0.10133,-5.16197,3.2979
0.27387,372.153,8.43537e-006,-2.05364,-0.137045,-5.25021,3.27032
0.27387,372.153,8.57143e-006,-2.18691,-0.173237,-5.32019,3.23303
