Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.384514,372.467,0,0,0,0,0
-0.384514,372.467,2.40964e-007,0.188372,0.00226954,0.188372,0
-0.384514,372.467,4.81928e-007,0.376,0.00677231,0.37373,0.00109375
-0.384514,372.467,7.22892e-007,0.562144,0.0134504,0.554278,0.00435752
-0.384514,372.467,9.63855e-007,0.74607,0.0222246,0.728262,0.0108396
-0.384514,372.467,1.20482e-006,0.927051,0.0329955,0.893987,0.0215503
-0.384514,372.467,1.44578e-006,1.10437,0.045644,1.04983,0.0374517
-0.384514,372.467,1.68675e-006,1.27734,0.0600325,1.19424,0.0594489
-0.384514,372.467,1.92771e-006,1.44526,0.0760058,1.32578,0.0883802
-0.384514,372.467,2.16867e-006,1.60748,0.0933924,1.44309,0.125009
-0.384514,372.467,2.40964e-006,1.76336,0.112006,1.54495,0.170018
-0.384514,372.467,2.6506e-006,1.91227,0.131648,1.63025,0.223997
-0.384514,372.467,2.89157e-006,2.05364,0.152106,1.698,0.287442
-0.384514,372.467,3.13253e-006,2.18691,0.173158,1.74736,0.360746
-0.384514,372.467,3.37349e-006,2.31154,0.194575,1.77764,0.444195
-0.384514,372.467,3.61446e-006,2.42705,0.216121,1.78828,0.537967
-0.384514,372.467,3.85542e-006,2.53298,0.237554,1.7789,0.642121
-0.384514,372.467,4.09639e-006,2.62892,0.258629,1.74925,0.756605
-0.384514,372.467,4.33735e-006,2.71448,0.279102,1.69925,0.881245
-0.384514,372.467,4.57831e-006,2.78933,0.298728,1.62898,1.01575
-0.384514,372.467,4.81928e-006,2.85317,0.317266,1.53869,1.15972
-0.384514,372.467,5.06024e-006,2.90575,0.33448,1.42877,1.31262
-0.384514,372.467,5.3012e-006,2.94686,0.35014,1.29976,1.47381
-0.384514,372.467,5.54217e-006,2.97634,0.364024,1.15239,1.64255
-0.384514,372.467,5.78313e-006,2.99408,0.375922,0.987501,1.81799
-0.384514,372.467,6.0241e-006,3,0.385634,0.80609,1.99916
-0.384514,372.467,6.26506e-006,2.99408,0.392975,0.609291,2.185
-0.384514,372.467,6.50602e-006,2.97634,0.397774,0.398366,2.37439
-0.384514,372.467,6.74699e-006,2.94686,0.399879,0.174699,2.56609
