Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.145949,372.279,0,0,0,0,0
-0.145949,372.279,3.77358e-007,0.188372,0.00355418,0.188372,0
-0.145949,372.279,7.54717e-007,0.376,0.0105815,0.372446,0.0026824
-0.145949,372.279,1.13208e-006,0.562144,0.0209377,0.54888,0.0106684
-0.145949,372.279,1.50943e-006,0.74607,0.0344181,0.714464,0.0264704
-0.145949,372.279,1.88679e-006,0.927051,0.0507608,0.866162,0.0524464
-0.145949,372.279,2.26415e-006,1.10437,0.0696507,1.00117,0.0907564
-0.145949,372.279,2.64151e-006,1.27734,0.0907249,1.11693,0.143323
-0.145949,372.279,3.01887e-006,1.44526,0.113578,1.21121,0.211795
-0.145949,372.279,3.39623e-006,1.60748,0.137769,1.28211,0.297514
-0.145949,372.279,3.77358e-006,1.76336,0.162827,1.32807,0.40149
-0.145949,372.279,4.15094e-006,1.91227,0.18826,1.34796,0.524378
-0.145949,372.279,4.5283e-006,2.05364,0.213562,1.341,0.666461
-0.145949,372.279,4.90566e-006,2.18691,0.23822,1.30688,0.82764
-0.145949,372.279,5.28302e-006,2.31154,0.261723,1.24568,1.00743
-0.145949,372.279,5.66038e-006,2.42705,0.28357,1.1579,1.20496
-0.145949,372.279,6.03774e-006,2.53298,0.303277,1.04446,1.41897
-0.145949,372.279,6.41509e-006,2.62892,0.320384,0.906672,1.64786
-0.145949,372.279,6.79245e-006,2.71448,0.334464,0.746237,1.88966
-0.145949,372.279,7.16981e-006,2.78933,0.345128,0.565206,2.14208
-0.145949,372.279,7.54717e-006,2.85317,0.352033,0.365956,2.40256
-0.145949,372.279,7.92453e-006,2.90575,0.354885,0.151157,2.66824
-0.145949,372.279,8.30189e-006,2.94686,0.353446,-0.076268,2.93608
-0.145949,372.279,8.67925e-006,2.97634,0.347537,-0.313185,3.20283
-0.145949,372.279,9.0566e-006,2.99408,0.337041,-0.556291,3.46513
-0.145949,372.279,9.43396e-006,3,0.321906,-0.802168,3.7195
-0.145949,372.279,9.81132e-006,2.99408,0.302145,-1.04732,3.96244
-0.145949,372.279,1.01887e-005,2.97634,0.277839,-1.28825,4.19048
-0.145949,372.279,1.0566e-005,2.94686,0.249132,-1.52146,4.40017
-0.145949,372.279,1.09434e-005,2.90575,0.216235,-1.74355,4.58819
-0.145949,372.279,1.13208e-005,2.85317,0.179418,-1.95126,4.75139
-0.145949,372.279,1.16981e-005,2.78933,0.139013,-2.14148,4.8868
-0.145949,372.279,1.20755e-005,2.71448,0.0954032,-2.31133,4.99171
-0.145949,372.279,1.24528e-005,2.62892,0.0490221,-2.4582,5.06372
-0.145949,372.279,1.28302e-005,2.53298,0.000347495,-2.57975,5.10071
-0.145949,372.279,1.32075e-005,2.42705,-0.0501055,-2.67401,5.10098
-0.145949,372.279,1.35849e-005,2.31154,-0.101791,-2.73933,5.06316
-0.145949,372.279,1.39623e-005,2.18691,-0.154139,-2.77446,4.98634
-0.145949,372.279,1.43396e-005,2.05364,-0.206565,-2.77856,4.87001
-0.145949,372.279,1.4717e-005,1.91227,-0.258474,-2.75117,4.71411
-0.145949,372.279,1.50943e-005,1.76336,-0.309272,-2.69228,4.51903
-0.145949,372.279,1.54717e-005,1.60748,-0.358371,-2.60228,4.28562
-0.145949,372.279,1.58491e-005,1.44526,-0.405201,-2.48199,4.01515
-0.145949,372.279,1.62264e-005,1.27734,-0.449213,-2.33261,3.70934
-0.145949,372.279,1.66038e-005,1.10437,-0.489887,-2.15575,3.37031
-0.145949,372.279,1.69811e-005,0.927051,-0.526743,-1.95337,3.00058
-0.145949,372.279,1.73585e-005,0.74607,-0.559343,-1.72777,2.60304
-0.145949,372.279,1.77358e-005,0.562144,-0.587297,-1.48156,2.1809
-0.145949,372.279,1.81132e-005,0.376,-0.61027,-1.2176,1.73765
-0.145949,372.279,1.84906e-005,0.188372,-0.627988,-0.939012,1.27707
-0.145949,372.279,1.88679e-005,3.67382e-016,-0.640235,-0.649085,0.80312
-0.145949,372.279,1.92453e-005,-0.188372,-0.646862,-0.351257,0.319924
-0.145949,372.279,1.96226e-005,-0.376,-0.647788,-0.0490618,-0.168274
-0.145949,372.279,2e-005,-0.562144,-0.642997,0.253917,-0.65717
-0.145949,372.279,2.03774e-005,-0.74607,-0.632542,0.554097,-1.14245
-0.145949,372.279,2.07547e-005,-0.927051,-0.616543,0.847942,-1.61984
-0.145949,372.279,2.11321e-005,-1.10437,-0.595185,1.13201,-2.08516
-0.145949,372.279,2.15094e-005,-1.27734,-0.568713,1.403,-2.53435
-0.145949,372.279,2.18868e-005,-1.44526,-0.537433,1.6578,-2.96357
-0.145949,372.279,2.22642e-005,-1.60748,-0.501707,1.89352,-3.36918
-0.145949,372.279,2.26415e-005,-1.76336,-0.461942,2.10753,-3.74783
-0.145949,372.279,2.30189e-005,-1.91227,-0.418593,2.2975,-4.09646
-0.145949,372.279,2.33962e-005,-2.05364,-0.372151,2.46141,-4.41238
-0.145949,372.279,2.37736e-005,-2.18691,-0.323139,2.59763,-4.69325
-0.145949,372.279,2.41509e-005,-2.31154,-0.272104,2.70485,-4.93713
-0.145949,372.279,2.45283e-005,-2.42705,-0.21961,2.78218,-5.14249
-0.145949,372.279,2.49057e-005,-2.53298,-0.166231,2.82912,-5.30823
-0.145949,372.279,2.5283e-005,-2.62892,-0.112541,2.84554,-5.43369
-0.145949,372.279,2.56604e-005,-2.71448,-0.0591121,2.83175,-5.51863
-0.145949,372.279,2.60377e-005,-2.78933,-0.00650056,2.78841,-5.56324
-0.145949,372.279,2.64151e-005,-2.85317,0.0447555,2.71657,-5.56815
-0.145949,372.279,2.67925e-005,-2.90575,0.094145,2.61764,-5.53437
-0.145949,372.279,2.71698e-005,-2.94686,0.14119,2.49336,-5.46332
-0.145949,372.279,2.75472e-005,-2.97634,0.18545,2.34578,-5.35676
-0.145949,372.279,2.79245e-005,-2.99408,0.226529,2.17723,-5.2168
-0.145949,372.279,2.83019e-005,-3,0.264082,1.99027,-5.04583
-0.145949,372.279,2.86792e-005,-2.99408,0.297811,1.78767,-4.84652
-0.145949,372.279,2.90566e-005,-2.97634,0.327479,1.57237,-4.62176
-0.145949,372.279,2.9434e-005,-2.94686,0.352902,1.34742,-4.37461
-0.145949,372.279,2.98113e-005,-2.90575,0.373957,1.11596,-4.10827
-0.145949,372.279,3.01887e-005,-2.85317,0.390583,0.881139,-3.82603
-0.145949,372.279,3.0566e-005,-2.78933,0.402774,0.646122,-3.53125
-0.145949,372.279,3.09434e-005,-2.71448,0.410585,0.414,-3.22727
-0.145949,372.279,3.13208e-005,-2.62892,0.414128,0.18777,-2.9174
-0.145949,372.279,3.16981e-005,-2.53298,0.413567,-0.029712,-2.60485
-0.145949,372.279,3.20755e-005,-2.42705,0.409119,-0.235768,-2.29272
-0.145949,372.279,3.24528e-005,-2.31154,0.401044,-0.427934,-1.98396
-0.145949,372.279,3.28302e-005,-2.18691,0.389648,-0.603995,-1.68128
-0.145949,372.279,3.32075e-005,-2.05364,0.375271,-0.762009,-1.38721
-0.145949,372.279,3.35849e-005,-1.91227,0.358283,-0.900337,-1.10398
-0.145949,372.279,3.39623e-005,-1.76336,0.339082,-1.01766,-0.83358
-0.145949,372.279,3.43396e-005,-1.60748,0.318083,-1.11298,-0.577669
-0.145949,372.279,3.4717e-005,-1.44526,0.295711,-1.18567,-0.337607
-0.145949,372.279,3.50943e-005,-1.27734,0.272401,-1.23544,-0.114428
-0.145949,372.279,3.54717e-005,-1.10437,0.248583,-1.26235,0.0911573
-0.145949,372.279,3.58491e-005,-0.927051,0.224682,-1.26679,0.278767
-0.145949,372.279,3.62264e-005,-0.74607,0.201106,-1.24952,0.448338
-0.145949,372.279,3.66038e-005,-0.562144,0.178246,-1.21159,0.600116
-0.145949,372.279,3.69811e-005,-0.376,0.156465,-1.15436,0.734641
-0.145949,372.279,3.73585e-005,-0.188372,0.136098,-1.07948,0.852728
-0.145949,372.279,3.77358e-005,-7.34764e-016,0.117441,-0.988826,0.955443
-0.145949,372.279,3.81132e-005,0.188372,0.100752,-0.884512,1.04408
-0.145949,372.279,3.84906e-005,0.376,0.0862454,-0.76883,1.12012
-0.145949,372.279,3.88679e-005,0.562144,0.0740904,-0.644218,1.18521
-0.145949,372.279,3.92453e-005,0.74607,0.0644068,-0.513228,1.24112
-0.145949,372.279,3.96226e-005,0.927051,0.0572657,-0.378481,1.28973
-0.145949,372.279,4e-005,1.10437,0.0526878,-0.242626,1.33295
-0.145949,372.279,4.03774e-005,1.27734,0.0506444,-0.108303,1.37272
-0.145949,372.279,4.07547e-005,1.44526,0.0510576,0.0218991,1.41094
-0.145949,372.279,4.11321e-005,1.60748,0.0538025,0.145483,1.44947
-0.145949,372.279,4.15094e-005,1.76336,0.0587097,0.260079,1.49008
-0.145949,372.279,4.18868e-005,1.91227,0.0655679,0.363483,1.53439
-0.145949,372.279,4.22642e-005,2.05364,0.074128,0.453685,1.58387
-0.145949,372.279,4.26415e-005,2.18691,0.0841073,0.528904,1.63982
-0.145949,372.279,4.30189e-005,2.31154,0.0951943,0.587613,1.7033
-0.145949,372.279,4.33962e-005,2.42705,0.107054,0.62856,1.77514
-0.145949,372.279,4.37736e-005,2.53298,0.119333,0.650788,1.85594
-0.145949,372.279,4.41509e-005,2.62892,0.131666,0.65365,1.946
-0.145949,372.279,4.45283e-005,2.71448,0.143681,0.636816,2.04537
-0.145949,372.279,4.49057e-005,2.78933,0.155007,0.600278,2.15381
-0.145949,372.279,4.5283e-005,2.85317,0.165278,0.544353,2.2708
-0.145949,372.279,4.56604e-005,2.90575,0.17414,0.469676,2.39553
-0.145949,372.279,4.60377e-005,2.94686,0.181257,0.377188,2.52696
-0.145949,372.279,4.64151e-005,2.97634,0.186316,0.268127,2.66376
-0.145949,372.279,4.67925e-005,2.99408,0.189033,0.144007,2.80437
-0.145949,372.279,4.71698e-005,3,0.189157,0.00659374,2.94704
-0.145949,372.279,4.75472e-005,2.99408,0.186476,-0.142117,3.0898
-0.145949,372.279,4.79245e-005,2.97634,0.180817,-0.299932,3.23054
-0.145949,372.279,4.83019e-005,2.94686,0.172053,-0.464491,3.367
-0.145949,372.279,4.86792e-005,2.90575,0.160104,-0.633305,3.49685
-0.145949,372.279,4.90566e-005,2.85317,0.144938,-0.803787,3.61769
-0.145949,372.279,4.9434e-005,2.78933,0.126574,-0.973294,3.72707
-0.145949,372.279,4.98113e-005,2.71448,0.10508,-1.13917,3.8226
-0.145949,372.279,5.01887e-005,2.62892,0.0805752,-1.29876,3.90191
-0.145949,372.279,5.0566e-005,2.53298,0.0532262,-1.4495,3.96272
-0.145949,372.279,5.09434e-005,2.42705,0.0232471,-1.58889,4.00289
-0.145949,372.279,5.13208e-005,2.31154,-0.00910381,-1.7146,4.02043
-0.145949,372.279,5.16981e-005,2.18691,-0.0435269,-1.82442,4.01356
-0.145949,372.279,5.20755e-005,2.05364,-0.0796853,-1.91639,3.98071
-0.145949,372.279,5.24528e-005,1.91227,-0.117209,-1.98875,3.92057
-0.145949,372.279,5.28302e-005,1.76336,-0.1557,-2.04001,3.83211
-0.145949,372.279,5.32075e-005,1.60748,-0.194736,-2.06893,3.7146
-0.145949,372.279,5.35849e-005,1.44526,-0.23388,-2.07461,3.56763
-0.145949,372.279,5.39623e-005,1.27734,-0.27268,-2.05642,3.39112
-0.145949,372.279,5.43396e-005,1.10437,-0.310681,-2.01407,3.18532
-0.145949,372.279,5.4717e-005,0.927051,-0.347428,-1.94759,2.95085
-0.145949,372.279,5.50943e-005,0.74607,-0.382472,-1.85735,2.68864
-0.145949,372.279,5.54717e-005,0.562144,-0.415379,-1.74402,2.39998
-0.145949,372.279,5.58491e-005,0.376,-0.445729,-1.6086,2.08649
-0.145949,372.279,5.62264e-005,0.188372,-0.473133,-1.45238,1.75009
-0.145949,372.279,5.66038e-005,-4.22692e-015,-0.497226,-1.27695,1.393
-0.145949,372.279,5.69811e-005,-0.188372,-0.517682,-1.08415,1.01774
-0.145949,372.279,5.73585e-005,-0.376,-0.534211,-0.876057,0.627036
-0.145949,372.279,5.77358e-005,-0.562144,-0.546569,-0.654968,0.223857
-0.145949,372.279,5.81132e-005,-0.74607,-0.554557,-0.423358,-0.188648
-0.145949,372.279,5.84906e-005,-0.927051,-0.558026,-0.183846,-0.607182
-0.145949,372.279,5.88679e-005,-1.10437,-0.556878,0.060834,-1.02833
-0.145949,372.279,5.92453e-005,-1.27734,-0.551069,0.307874,-1.44862
-0.145949,372.279,5.96226e-005,-1.44526,-0.540608,0.554427,-1.86452
-0.145949,372.279,6e-005,-1.60748,-0.525558,0.797648,-2.27253
-0.145949,372.279,6.03774e-005,-1.76336,-0.506035,1.03473,-2.66917
-0.145949,372.279,6.07547e-005,-1.91227,-0.482206,1.26294,-3.05109
-0.145949,372.279,6.11321e-005,-2.05364,-0.454288,1.47965,-3.41502
-0.145949,372.279,6.15094e-005,-2.18691,-0.422545,1.6824,-3.75788
-0.145949,372.279,6.18868e-005,-2.31154,-0.387283,1.86888,-4.07678
-0.145949,372.279,6.22642e-005,-2.42705,-0.348849,2.03701,-4.36907
-0.145949,372.279,6.26415e-005,-2.53298,-0.307624,2.18493,-4.63235
-0.145949,372.279,6.30189e-005,-2.62892,-0.264019,2.31105,-4.86452
-0.145949,372.279,6.33962e-005,-2.71448,-0.218471,2.41406,-5.06378
-0.145949,372.279,6.37736e-005,-2.78933,-0.171435,2.49292,-5.22866
-0.145949,372.279,6.41509e-005,-2.85317,-0.123379,2.54693,-5.35805
-0.145949,372.279,6.45283e-005,-2.90575,-0.0747817,2.57568,-5.45116
-0.145949,372.279,6.49057e-005,-2.94686,-0.0261197,2.57908,-5.5076
-0.145949,372.279,6.5283e-005,-2.97634,0.0221326,2.55738,-5.52731
-0.145949,372.279,6.56604e-005,-2.99408,0.0695119,2.5111,-5.51061
-0.145949,372.279,6.60377e-005,-3,0.11557,2.4411,-5.45815
-0.145949,372.279,6.64151e-005,-2.99408,0.159882,2.3485,-5.37093
-0.145949,372.279,6.67925e-005,-2.97634,0.202046,2.2347,-5.25026
-0.145949,372.279,6.71698e-005,-2.94686,0.241694,2.10135,-5.09777
-0.145949,372.279,6.75472e-005,-2.90575,0.278493,1.95033,-4.91536
-0.145949,372.279,6.79245e-005,-2.85317,0.312147,1.7837,-4.70518
-0.145949,372.279,6.83019e-005,-2.78933,0.342406,1.6037,-4.4696
-0.145949,372.279,6.86792e-005,-2.71448,0.369061,1.41271,-4.21118
-0.145949,372.279,6.90566e-005,-2.62892,0.391951,1.2132,-3.93264
-0.145949,372.279,6.9434e-005,-2.53298,0.410965,1.00771,-3.63683
-0.145949,372.279,6.98113e-005,-2.42705,0.426036,0.798812,-3.32667
-0.145949,372.279,7.01887e-005,-2.31154,0.437151,0.58909,-3.00513
-0.145949,372.279,7.0566e-005,-2.18691,0.444341,0.381072,-2.6752
-0.145949,372.279,7.09434e-005,-2.05364,0.447685,0.177221,-2.33985
-0.145949,372.279,7.13208e-005,-1.91227,0.447306,-0.0201057,-2.00198
-0.145949,372.279,7.16981e-005,-1.76336,0.443368,-0.208686,-1.66439
-0.145949,372.279,7.20755e-005,-1.60748,0.436077,-0.386462,-1.32977
-0.145949,372.279,7.24528e-005,-1.44526,0.42567,-0.551569,-1.00065
-0.145949,372.279,7.28302e-005,-1.27734,0.412418,-0.702353,-0.679394
-0.145949,372.279,7.32075e-005,-1.10437,0.396618,-0.837397,-0.368136
-0.145949,372.279,7.35849e-005,-0.927051,0.378589,-0.955533,-0.0688016
-0.145949,372.279,7.39623e-005,-0.74607,0.358667,-1.05586,0.216926
-0.145949,372.279,7.43396e-005,-0.562144,0.3372,-1.13774,0.487618
-0.145949,372.279,7.4717e-005,-0.376,0.314543,-1.20082,0.742109
-0.145949,372.279,7.50943e-005,-0.188372,0.291052,-1.24502,0.9795
-0.145949,372.279,7.54717e-005,-1.46953e-015,0.26708,-1.27055,1.19916
-0.145949,372.279,7.58491e-005,0.188372,0.242969,-1.27787,1.40073
-0.145949,372.279,7.62264e-005,0.376,0.21905,-1.2677,1.5841
-0.145949,372.279,7.66038e-005,0.562144,0.195635,-1.24101,1.74943
-0.145949,372.279,7.69811e-005,0.74607,0.173012,-1.19899,1.89707
-0.145949,372.279,7.73585e-005,0.927051,0.151446,-1.14304,2.02765
-0.145949,372.279,7.77358e-005,1.10437,0.131168,-1.07472,2.14195
-0.145949,372.279,7.81132e-005,1.27734,0.11238,-0.995778,2.24094
-0.145949,372.279,7.84906e-005,1.44526,0.0952463,-0.908061,2.32576
-0.145949,372.279,7.88679e-005,1.60748,0.0798968,-0.813523,2.39764
-0.145949,372.279,7.92453e-005,1.76336,0.0664217,-0.714182,2.45794
-0.145949,372.279,7.96226e-005,1.91227,0.0548728,-0.61209,2.50807
-0.145949,372.279,8e-005,2.05364,0.0452634,-0.509302,2.54948
