Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.527999,372.027,0,0,0,0,0
0.527999,372.027,1.62602e-007,0.188372,0.00153148,0.188372,0
0.527999,372.027,3.25203e-007,0.376,0.00457593,0.374468,0.000498041
0.527999,372.027,4.87805e-007,0.562144,0.00910496,0.55707,0.00198615
0.527999,372.027,6.50407e-007,0.74607,0.0150804,0.734979,0.00494711
0.527999,372.027,8.13008e-007,0.927051,0.0224546,0.907023,0.0098513
0.527999,372.027,9.7561e-007,1.10437,0.0311706,1.07207,0.0171536
0.527999,372.027,1.13821e-006,1.27734,0.0411625,1.22901,0.0272904
0.527999,372.027,1.30081e-006,1.44526,0.0523561,1.37681,0.0406766
0.527999,372.027,1.46341e-006,1.60748,0.0646687,1.51445,0.0577029
0.527999,372.027,1.62602e-006,1.76336,0.07801,1.64098,0.0787334
0.527999,372.027,1.78862e-006,1.91227,0.0922826,1.75553,0.104103
0.527999,372.027,1.95122e-006,2.05364,0.107382,1.85726,0.134113
0.527999,372.027,2.11382e-006,2.18691,0.123199,1.94541,0.169034
0.527999,372.027,2.27642e-006,2.31154,0.139616,2.01931,0.209099
0.527999,372.027,2.43902e-006,2.42705,0.156513,2.07834,0.254502
0.527999,372.027,2.60163e-006,2.53298,0.173765,2.12197,0.305401
0.527999,372.027,2.76423e-006,2.62892,0.191242,2.14975,0.36191
0.527999,372.027,2.92683e-006,2.71448,0.208814,2.16133,0.424102
0.527999,372.027,3.08943e-006,2.78933,0.226346,2.15641,0.492009
0.527999,372.027,3.25203e-006,2.85317,0.243702,2.13481,0.565618
0.527999,372.027,3.41463e-006,2.90575,0.260746,2.09643,0.64487
0.527999,372.027,3.57724e-006,2.94686,0.277342,2.04125,0.729666
0.527999,372.027,3.73984e-006,2.97634,0.293353,1.96934,0.819858
0.527999,372.027,3.90244e-006,2.99408,0.308644,1.88087,0.915257
0.527999,372.027,4.06504e-006,3,0.323084,1.7761,1.01563
0.527999,372.027,4.22764e-006,2.99408,0.336542,1.65537,1.1207
0.527999,372.027,4.39024e-006,2.97634,0.348893,1.5191,1.23014
0.527999,372.027,4.55285e-006,2.94686,0.360013,1.36783,1.3436
0.527999,372.027,4.71545e-006,2.90575,0.369787,1.20213,1.46068
0.527999,372.027,4.87805e-006,2.85317,0.378101,1.0227,1.58094
0.527999,372.027,5.04065e-006,2.78933,0.384852,0.830292,1.7039
0.527999,372.027,5.20325e-006,2.71448,0.389939,0.625733,1.82905
0.527999,372.027,5.36585e-006,2.62892,0.393272,0.40993,1.95586
0.527999,372.027,5.52846e-006,2.53298,0.394766,0.183851,2.08375
0.527999,372.027,5.69106e-006,2.42705,0.394348,-0.0514693,2.21213
0.527999,372.027,5.85366e-006,2.31154,0.39195,-0.294941,2.34038
0.527999,372.027,6.01626e-006,2.18691,0.387516,-0.545421,2.46784
0.527999,372.027,6.17886e-006,2.05364,0.380998,-0.801714,2.59386
0.527999,372.027,6.34146e-006,1.91227,0.372359,-1.06259,2.71776
0.527999,372.027,6.50407e-006,1.76336,0.361572,-1.32677,2.83886
0.527999,372.027,6.66667e-006,1.60748,0.348621,-1.59295,2.95644
0.527999,372.027,6.82927e-006,1.44526,0.333501,-1.8598,3.06981
0.527999,372.027,6.99187e-006,1.27734,0.316217,-2.12598,3.17827
0.527999,372.027,7.15447e-006,1.10437,0.296785,-2.39011,3.2811
0.527999,372.027,7.31707e-006,0.927051,0.275233,-2.65084,3.37762
0.527999,372.027,7.47967e-006,0.74607,0.251601,-2.90678,3.46713
0.527999,372.027,7.64228e-006,0.562144,0.225938,-3.15658,3.54895
0.527999,372.027,7.80488e-006,0.376,0.198305,-3.39888,3.62242
0.527999,372.027,7.96748e-006,0.188372,0.168773,-3.63236,3.68691
0.527999,372.027,8.13008e-006,1.69965e-015,0.137426,-3.85568,3.7418
0.527999,372.027,8.29268e-006,-0.188372,0.104356,-4.06759,3.78649
0.527999,372.027,8.45528e-006,-0.376,0.0696665,-4.26684,3.82043
0.527999,372.027,8.61789e-006,-0.562144,0.0334694,-4.45224,3.84308
0.527999,372.027,8.78049e-006,-0.74607,-0.00411286,-4.62262,3.85397
0.527999,372.027,8.94309e-006,-0.927051,-0.0429495,-4.7769,3.85263
0.527999,372.027,9.10569e-006,-1.10437,-0.0829011,-4.91405,3.83866
0.527999,372.027,9.26829e-006,-1.27734,-0.123821,-5.0331,3.8117
0.527999,372.027,9.43089e-006,-1.44526,-0.165553,-5.13314,3.77143
0.527999,372.027,9.5935e-006,-1.60748,-0.207939,-5.21336,3.7176
0.527999,372.027,9.7561e-006,-1.76336,-0.250809,-5.27301,3.64997
0.527999,372.027,9.9187e-006,-1.91227,-0.293991,-5.31144,3.56841
0.527999,372.027,1.00813e-005,-2.05364,-0.337309,-5.32806,3.4728
0.527999,372.027,1.02439e-005,-2.18691,-0.38058,-5.3224,3.36311
0.527999,372.027,1.04065e-005,-2.31154,-0.423621,-5.29407,3.23934
0.527999,372.027,1.05691e-005,-2.42705,-0.466245,-5.24277,3.10158
0.527999,372.027,1.07317e-005,-2.53298,-0.508264,-5.16832,2.94996
0.527999,372.027,1.08943e-005,-2.62892,-0.549489,-5.07061,2.78467
0.527999,372.027,1.10569e-005,-2.71448,-0.58973,-4.94966,2.60597
0.527999,372.027,1.12195e-005,-2.78933,-0.6288,-4.80557,2.41419
0.527999,372.027,1.13821e-005,-2.85317,-0.666511,-4.63856,2.2097
0.527999,372.027,1.15447e-005,-2.90575,-0.702682,-4.44894,1.99295
0.527999,372.027,1.17073e-005,-2.94686,-0.73713,-4.23713,1.76444
0.527999,372.027,1.18699e-005,-2.97634,-0.76968,-4.00365,1.52472
0.527999,372.027,1.20325e-005,-2.99408,-0.800161,-3.74912,1.27442
0.527999,372.027,1.21951e-005,-3,-0.828406,-3.47426,1.0142
0.527999,372.027,1.23577e-005,-2.99408,-0.854259,-3.17987,0.7448
0.527999,372.027,1.25203e-005,-2.97634,-0.877567,-2.86689,0.466992
0.527999,372.027,1.26829e-005,-2.94686,-0.898187,-2.53629,0.181605
0.527999,372.027,1.28455e-005,-2.90575,-0.915985,-2.18917,-0.110489
0.527999,372.027,1.30081e-005,-2.85317,-0.930837,-1.8267,-0.40837
0.527999,372.027,1.31707e-005,-2.78933,-0.942626,-1.45012,-0.711081
0.527999,372.027,1.33333e-005,-2.71448,-0.95125,-1.06077,-1.01763
0.527999,372.027,1.34959e-005,-2.62892,-0.956617,-0.660043,-1.32698
0.527999,372.027,1.36585e-005,-2.53298,-0.958644,-0.249391,-1.63807
0.527999,372.027,1.38211e-005,-2.42705,-0.957265,0.169664,-1.94983
0.527999,372.027,1.39837e-005,-2.31154,-0.952423,0.59555,-2.26113
0.527999,372.027,1.41463e-005,-2.18691,-0.944076,1.02665,-2.57086
