Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.450533,372.53,0,0,0,0,0
-0.450533,372.53,2.35294e-007,0.188372,0.00221614,0.188372,0
-0.450533,372.53,4.70588e-007,0.376,0.00661359,0.373784,0.00104289
-0.450533,372.53,7.05882e-007,0.562144,0.013137,0.554487,0.00415517
-0.450533,372.53,9.41176e-007,0.74607,0.0217108,0.728778,0.0103373
-0.450533,372.53,1.17647e-006,0.927051,0.0322403,0.895003,0.0205541
-0.450533,372.53,1.41176e-006,1.10437,0.0446118,1.05158,0.035726
-0.450533,372.53,1.64706e-006,1.27734,0.0586941,1.197,0.0567198
-0.450533,372.53,1.88235e-006,1.44526,0.0743394,1.32985,0.0843406
-0.450533,372.53,2.11765e-006,1.60748,0.0913841,1.4488,0.119324
-0.450533,372.53,2.35294e-006,1.76336,0.109651,1.55265,0.162328
-0.450533,372.53,2.58824e-006,1.91227,0.128948,1.64029,0.213928
-0.450533,372.53,2.82353e-006,2.05364,0.149075,1.71076,0.27461
-0.450533,372.53,3.05882e-006,2.18691,0.169819,1.76322,0.344763
-0.450533,372.53,3.29412e-006,2.31154,0.190959,1.79696,0.424677
-0.450533,372.53,3.52941e-006,2.42705,0.21227,1.81141,0.51454
-0.450533,372.53,3.76471e-006,2.53298,0.233519,1.80617,0.614432
-0.450533,372.53,4e-006,2.62892,0.254472,1.78097,0.724324
-0.450533,372.53,4.23529e-006,2.71448,0.274892,1.73569,0.844075
-0.450533,372.53,4.47059e-006,2.78933,0.294543,1.67036,0.973436
-0.450533,372.53,4.70588e-006,2.85317,0.313192,1.58519,1.11204
-0.450533,372.53,4.94118e-006,2.90575,0.33061,1.48051,1.25943
-0.450533,372.53,5.17647e-006,2.94686,0.346573,1.35682,1.41501
-0.450533,372.53,5.41176e-006,2.97634,0.360864,1.21476,1.5781
-0.450533,372.53,5.64706e-006,2.99408,0.373277,1.05511,1.74792
-0.450533,372.53,5.88235e-006,3,0.383616,0.878802,1.92358
-0.450533,372.53,6.11765e-006,2.99408,0.391697,0.686884,2.10411
-0.450533,372.53,6.35294e-006,2.97634,0.39735,0.480541,2.28843
-0.450533,372.53,6.58824e-006,2.94686,0.400422,0.261078,2.47542
-0.450533,372.53,6.82353e-006,2.90575,0.400774,0.0299056,2.66386
-0.450533,372.53,7.05882e-006,2.85317,0.398286,-0.21146,2.85246
-0.450533,372.53,7.29412e-006,2.78933,0.392857,-0.461412,3.03988
-0.450533,372.53,7.52941e-006,2.71448,0.384407,-0.71826,3.22476
-0.450533,372.53,7.76471e-006,2.62892,0.372875,-0.980245,3.40566
-0.450533,372.53,8e-006,2.53298,0.358222,-1.24555,3.58113
-0.450533,372.53,8.23529e-006,2.42705,0.34043,-1.5123,3.7497
-0.450533,372.53,8.47059e-006,2.31154,0.319505,-1.77859,3.9099
-0.450533,372.53,8.70588e-006,2.18691,0.295476,-2.0425,4.06026
-0.450533,372.53,8.94118e-006,2.05364,0.268392,-2.30209,4.19931
-0.450533,372.53,9.17647e-006,1.91227,0.238328,-2.55543,4.32561
-0.450533,372.53,9.41176e-006,1.76336,0.20538,-2.80058,4.43776
-0.450533,372.53,9.64706e-006,1.60748,0.169667,-3.03566,4.53441
-0.450533,372.53,9.88235e-006,1.44526,0.131328,-3.25882,4.61426
-0.450533,372.53,1.01176e-005,1.27734,0.0905249,-3.46825,4.67606
-0.450533,372.53,1.03529e-005,1.10437,0.0474401,-3.66221,4.71866
-0.450533,372.53,1.05882e-005,0.927051,0.00227481,-3.83905,4.74098
-0.450533,372.53,1.08235e-005,0.74607,-0.0447509,-3.99719,4.74205
-0.450533,372.53,1.10588e-005,0.562144,-0.0933998,-4.13516,4.72099
-0.450533,372.53,1.12941e-005,0.376,-0.143419,-4.25159,4.67704
-0.450533,372.53,1.15294e-005,0.188372,-0.194539,-4.34525,4.60955
-0.450533,372.53,1.17647e-005,3.67382e-016,-0.24648,-4.41501,4.518
-0.450533,372.53,1.2e-005,-0.188372,-0.29895,-4.45989,4.40201
-0.450533,372.53,1.22353e-005,-0.376,-0.351645,-4.47906,4.26133
-0.450533,372.53,1.24706e-005,-0.562144,-0.404254,-4.47183,4.09585
-0.450533,372.53,1.27059e-005,-0.74607,-0.456462,-4.43766,3.90561
-0.450533,372.53,1.29412e-005,-0.927051,-0.507947,-4.3762,3.69081
-0.450533,372.53,1.31765e-005,-1.10437,-0.558385,-4.28723,3.45177
-0.450533,372.53,1.34118e-005,-1.27734,-0.607452,-4.17072,3.189
-0.450533,372.53,1.36471e-005,-1.44526,-0.654826,-4.02681,2.90314
-0.450533,372.53,1.38824e-005,-1.60748,-0.700189,-3.8558,2.59499
-0.450533,372.53,1.41176e-005,-1.76336,-0.743226,-3.65816,2.26549
-0.450533,372.53,1.43529e-005,-1.91227,-0.783632,-3.43453,1.91573
-0.450533,372.53,1.45882e-005,-2.05364,-0.821112,-3.18574,1.54697
-0.450533,372.53,1.48235e-005,-2.18691,-0.855379,-2.91276,1.16056
-0.450533,372.53,1.50588e-005,-2.31154,-0.886164,-2.61672,0.75803
-0.450533,372.53,1.52941e-005,-2.42705,-0.91321,-2.29892,0.341011
-0.450533,372.53,1.55294e-005,-2.53298,-0.936278,-1.96078,-0.0887348
-0.450533,372.53,1.57647e-005,-2.62892,-0.955148,-1.60391,-0.529336
-0.450533,372.53,1.6e-005,-2.71448,-0.969618,-1.23,-0.978818
-0.450533,372.53,1.62353e-005,-2.78933,-0.979511,-0.840893,-1.43511
-0.450533,372.53,1.64706e-005,-2.85317,-0.984671,-0.43855,-1.89606
-0.450533,372.53,1.67059e-005,-2.90575,-0.984965,-0.0250235,-2.35943
-0.450533,372.53,1.69412e-005,-2.94686,-0.980288,0.397533,-2.82294
-0.450533,372.53,1.71765e-005,-2.97634,-0.97056,0.826887,-3.28425
-0.450533,372.53,1.74118e-005,-2.99408,-0.955728,1.26073,-3.74099
-0.450533,372.53,1.76471e-005,-3,-0.935767,1.69672,-4.19074
