Amp, Phaseshift, Time, Vd, Vr, VL, VC
1.9038,371.148,0,0,0,0,0
1.9038,371.148,1.94175e-007,0.188372,0.00182885,0.188372,0
1.9038,371.148,3.8835e-007,0.376,0.00546158,0.374171,0.000710233
1.9038,371.148,5.82524e-007,0.562144,0.0108594,0.555972,0.00283123
1.9038,371.148,7.76699e-007,0.74607,0.0179698,0.732379,0.00704846
1.9038,371.148,9.70874e-007,0.927051,0.0267274,0.902033,0.014027
1.9038,371.148,1.16505e-006,1.10437,0.0370538,1.06362,0.0244066
1.9038,371.148,1.35922e-006,1.27734,0.0488585,1.21588,0.0387965
1.9038,371.148,1.5534e-006,1.44526,0.0620391,1.35761,0.0577706
1.9038,371.148,1.74757e-006,1.60748,0.0764825,1.48767,0.0818635
1.9038,371.148,1.94175e-006,1.76336,0.0920651,1.60501,0.111565
1.9038,371.148,2.13592e-006,1.91227,0.108654,1.70864,0.147319
1.9038,371.148,2.3301e-006,2.05364,0.126107,1.79767,0.189515
1.9038,371.148,2.52427e-006,2.18691,0.144275,1.87128,0.238488
1.9038,371.148,2.71845e-006,2.31154,0.163001,1.92878,0.294517
1.9038,371.148,2.91262e-006,2.42705,0.182122,1.96953,0.357818
1.9038,371.148,3.1068e-006,2.53298,0.201472,1.99304,0.428546
1.9038,371.148,3.30097e-006,2.62892,0.220879,1.9989,0.506787
1.9038,371.148,3.49515e-006,2.71448,0.240169,1.98681,0.592566
1.9038,371.148,3.68932e-006,2.78933,0.259165,1.9566,0.685835
1.9038,371.148,3.8835e-006,2.85317,0.277691,1.90817,0.786482
1.9038,371.148,4.07767e-006,2.90575,0.29557,1.84158,0.894323
1.9038,371.148,4.27184e-006,2.94686,0.312628,1.75697,1.00911
1.9038,371.148,4.46602e-006,2.97634,0.328692,1.65461,1.13052
1.9038,371.148,4.66019e-006,2.99408,0.343594,1.53487,1.25816
1.9038,371.148,4.85437e-006,3,0.357169,1.39824,1.3916
1.9038,371.148,5.04854e-006,2.99408,0.369259,1.24531,1.5303
1.9038,371.148,5.24272e-006,2.97634,0.379714,1.07678,1.67371
1.9038,371.148,5.43689e-006,2.94686,0.388388,0.893442,1.82117
1.9038,371.148,5.63107e-006,2.90575,0.395147,0.696194,1.972
1.9038,371.148,5.82524e-006,2.85317,0.399866,0.486025,2.12545
1.9038,371.148,6.01942e-006,2.78933,0.402429,0.264011,2.28074
1.9038,371.148,6.21359e-006,2.71448,0.402733,0.0313116,2.43702
1.9038,371.148,6.40777e-006,2.62892,0.400686,-0.210837,2.59342
1.9038,371.148,6.60194e-006,2.53298,0.396209,-0.461127,2.74903
1.9038,371.148,6.79612e-006,2.42705,0.389236,-0.718189,2.9029
1.9038,371.148,6.99029e-006,2.31154,0.379716,-0.980595,3.05406
1.9038,371.148,7.18447e-006,2.18691,0.36761,-1.24687,3.20152
1.9038,371.148,7.37864e-006,2.05364,0.352897,-1.51549,3.34428
1.9038,371.148,7.57282e-006,1.91227,0.335568,-1.78491,3.48133
1.9038,371.148,7.76699e-006,1.76336,0.31563,-2.05354,3.61165
1.9038,371.148,7.96117e-006,1.60748,0.293108,-2.3198,3.73422
1.9038,371.148,8.15534e-006,1.44526,0.268039,-2.58207,3.84805
1.9038,371.148,8.34951e-006,1.27734,0.240479,-2.83875,3.95214
1.9038,371.148,8.54369e-006,1.10437,0.210496,-3.08825,4.04553
1.9038,371.148,8.73786e-006,0.927051,0.178176,-3.32898,4.12728
1.9038,371.148,8.93204e-006,0.74607,0.143618,-3.55938,4.19647
1.9038,371.148,9.12621e-006,0.562144,0.106939,-3.77795,4.25225
1.9038,371.148,9.32039e-006,0.376,0.0682676,-3.98319,4.29378
1.9038,371.148,9.51456e-006,0.188372,0.0277465,-4.17367,4.32029
1.9038,371.148,9.70874e-006,3.67382e-016,-0.0144674,-4.34804,4.33106
1.9038,371.148,9.90291e-006,-0.188372,-0.058205,-4.50497,4.32545
1.9038,371.148,1.00971e-005,-0.376,-0.103285,-4.64324,4.30284
1.9038,371.148,1.02913e-005,-0.562144,-0.149515,-4.7617,4.26273
1.9038,371.148,1.04854e-005,-0.74607,-0.196693,-4.85929,4.20467
1.9038,371.148,1.06796e-005,-0.927051,-0.244605,-4.93503,4.12828
1.9038,371.148,1.08738e-005,-1.10437,-0.293033,-4.98805,4.03329
1.9038,371.148,1.1068e-005,-1.27734,-0.341748,-5.01759,3.91949
1.9038,371.148,1.12621e-005,-1.44526,-0.390515,-5.023,3.78677
1.9038,371.148,1.14563e-005,-1.60748,-0.439095,-5.00374,3.63512
1.9038,371.148,1.16505e-005,-1.76336,-0.487244,-4.95938,3.46459
1.9038,371.148,1.18447e-005,-1.91227,-0.534716,-4.88962,3.27537
1.9038,371.148,1.20388e-005,-2.05364,-0.581263,-4.7943,3.06772
1.9038,371.148,1.2233e-005,-2.18691,-0.626635,-4.67336,2.84198
1.9038,371.148,1.24272e-005,-2.31154,-0.670585,-4.52689,2.59863
1.9038,371.148,1.26214e-005,-2.42705,-0.712868,-4.3551,2.33821
1.9038,371.148,1.28155e-005,-2.53298,-0.75324,-4.15832,2.06137
1.9038,371.148,1.30097e-005,-2.62892,-0.791464,-3.93705,1.76885
1.9038,371.148,1.32039e-005,-2.71448,-0.827307,-3.69186,1.46148
