Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.195381,372.342,0,0,0,0,0
-0.195381,372.342,3.07692e-007,0.188372,0.00289802,0.188372,0
-0.195381,372.342,6.15385e-007,0.376,0.00863805,0.373102,0.0017834
-0.195381,372.342,9.23077e-007,0.562144,0.0171261,0.551722,0.00709912
-0.195381,372.342,1.23077e-006,0.74607,0.0282314,0.721844,0.0176383
-0.195381,372.342,1.53846e-006,0.927051,0.041788,0.881181,0.0350114
-0.195381,372.342,1.84615e-006,1.10437,0.0575969,1.02757,0.0607271
-0.195381,372.342,2.15385e-006,1.27734,0.0754278,1.15901,0.0961713
-0.195381,372.342,2.46154e-006,1.44526,0.0950226,1.27366,0.142588
-0.195381,372.342,2.76923e-006,1.60748,0.116098,1.36987,0.201064
-0.195381,372.342,3.07692e-006,1.76336,0.138347,1.44619,0.272509
-0.195381,372.342,3.38462e-006,1.91227,0.161445,1.50142,0.357645
-0.195381,372.342,3.69231e-006,2.05364,0.185054,1.53455,0.456996
-0.195381,372.342,4e-006,2.18691,0.208821,1.54486,0.570875
-0.195381,372.342,4.30769e-006,2.31154,0.232388,1.53184,0.699381
-0.195381,372.342,4.61538e-006,2.42705,0.255392,1.49528,0.842388
-0.195381,372.342,4.92308e-006,2.53298,0.277472,1.4352,0.999553
-0.195381,372.342,5.23077e-006,2.62892,0.298271,1.3519,1.1703
-0.195381,372.342,5.53846e-006,2.71448,0.317438,1.24591,1.35386
-0.195381,372.342,5.84615e-006,2.78933,0.334639,1.11804,1.5492
-0.195381,372.342,6.15385e-006,2.85317,0.349552,0.969328,1.75513
-0.195381,372.342,6.46154e-006,2.90575,0.361876,0.801064,1.97024
-0.195381,372.342,6.76923e-006,2.94686,0.371333,0.614743,2.19294
-0.195381,372.342,7.07692e-006,2.97634,0.377673,0.412075,2.42145
-0.195381,372.342,7.38462e-006,2.99408,0.380672,0.194959,2.65386
-0.195381,372.342,7.69231e-006,3,0.380141,-0.0345345,2.88812
-0.195381,372.342,8e-006,2.99408,0.375923,-0.274183,3.12205
-0.195381,372.342,8.30769e-006,2.97634,0.367898,-0.521634,3.35339
-0.195381,372.342,8.61538e-006,2.94686,0.355983,-0.774428,3.57979
-0.195381,372.342,8.92308e-006,2.90575,0.340137,-1.03002,3.79886
-0.195381,372.342,9.23077e-006,2.85317,0.320355,-1.28582,4.00817
-0.195381,372.342,9.53846e-006,2.78933,0.296675,-1.5392,4.20531
-0.195381,372.342,9.84615e-006,2.71448,0.269175,-1.78751,4.38788
-0.195381,372.342,1.01538e-005,2.62892,0.237973,-2.02814,4.55353
-0.195381,372.342,1.04615e-005,2.53298,0.203226,-2.25852,4.69997
-0.195381,372.342,1.07692e-005,2.42705,0.165132,-2.47615,4.82504
-0.195381,372.342,1.10769e-005,2.31154,0.123922,-2.67863,4.92666
-0.195381,372.342,1.13846e-005,2.18691,0.0798655,-2.86367,5.00292
-0.195381,372.342,1.16923e-005,2.05364,0.0332634,-3.02914,5.05206
-0.195381,372.342,1.2e-005,1.91227,-0.0155529,-3.17305,5.07253
-0.195381,372.342,1.23077e-005,1.76336,-0.066224,-3.29362,5.06296
-0.195381,372.342,1.26154e-005,1.60748,-0.118366,-3.38926,5.02221
-0.195381,372.342,1.29231e-005,1.44526,-0.171575,-3.45858,4.94937
