Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.273554,372.404,0,0,0,0,0
-0.273554,372.404,2.73973e-007,0.188372,0.00258043,0.188372,0
-0.273554,372.404,5.47945e-007,0.376,0.00769576,0.373419,0.00141394
-0.273554,372.404,8.21918e-007,0.562144,0.0152716,0.553034,0.00563079
-0.273554,372.404,1.09589e-006,0.74607,0.0252054,0.725167,0.0139988
-0.273554,372.404,1.36986e-006,0.927051,0.0373677,0.887847,0.0278099
-0.273554,372.404,1.64384e-006,1.10437,0.0516032,1.0392,0.0482854
-0.273554,372.404,1.91781e-006,1.27734,0.0677327,1.17745,0.0765611
-0.273554,372.404,2.19178e-006,1.44526,0.0855541,1.30097,0.113675
-0.273554,372.404,2.46575e-006,1.60748,0.104845,1.40825,0.160554
-0.273554,372.404,2.73973e-006,1.76336,0.125365,1.49796,0.218003
-0.273554,372.404,3.0137e-006,1.91227,0.146857,1.5689,0.286697
-0.273554,372.404,3.28767e-006,2.05364,0.16905,1.62009,0.367166
-0.273554,372.404,3.56164e-006,2.18691,0.191662,1.65069,0.459796
-0.273554,372.404,3.83562e-006,2.31154,0.214403,1.66008,0.564817
-0.273554,372.404,4.10959e-006,2.42705,0.236976,1.64783,0.682298
-0.273554,372.404,4.38356e-006,2.53298,0.259082,1.61371,0.812148
-0.273554,372.404,4.65753e-006,2.62892,0.28042,1.55769,0.95411
-0.273554,372.404,4.93151e-006,2.71448,0.300693,1.47995,1.10777
-0.273554,372.404,5.20548e-006,2.78933,0.319609,1.38087,1.27253
-0.273554,372.404,5.47945e-006,2.85317,0.336884,1.26103,1.44766
-0.273554,372.404,5.75342e-006,2.90575,0.352243,1.12121,1.63225
-0.273554,372.404,6.0274e-006,2.94686,0.365426,0.962368,1.82526
-0.273554,372.404,6.30137e-006,2.97634,0.376188,0.785658,2.02549
-0.273554,372.404,6.57534e-006,2.99408,0.384303,0.592398,2.23162
-0.273554,372.404,6.84932e-006,3,0.389565,0.384073,2.4422
-0.273554,372.404,7.12329e-006,2.99408,0.391788,0.162314,2.65566
-0.273554,372.404,7.39726e-006,2.97634,0.390814,-0.0711053,2.87034
-0.273554,372.404,7.67123e-006,2.94686,0.386509,-0.314292,3.08448
-0.273554,372.404,7.94521e-006,2.90575,0.378766,-0.565244,3.29627
-0.273554,372.404,8.21918e-006,2.85317,0.367507,-0.821866,3.50381
-0.273554,372.404,8.49315e-006,2.78933,0.352685,-1.08199,3.70519
-0.273554,372.404,8.76712e-006,2.71448,0.334283,-1.34339,3.89844
-0.273554,372.404,9.0411e-006,2.62892,0.312313,-1.6038,4.08161
-0.273554,372.404,9.31507e-006,2.53298,0.286821,-1.86094,4.25274
-0.273554,372.404,9.58904e-006,2.42705,0.257882,-2.11251,4.4099
-0.273554,372.404,9.86301e-006,2.31154,0.225605,-2.35624,4.5512
-0.273554,372.404,1.0137e-005,2.18691,0.190127,-2.5899,4.67482
-0.273554,372.404,1.0411e-005,2.05364,0.151616,-2.81131,4.779
-0.273554,372.404,1.06849e-005,1.91227,0.110268,-3.01835,4.86208
-0.273554,372.404,1.09589e-005,1.76336,0.0663096,-3.20899,4.9225
-0.273554,372.404,1.12329e-005,1.60748,0.01999,-3.38133,4.95884
-0.273554,372.404,1.15068e-005,1.44526,-0.028415,-3.53356,4.96979
-0.273554,372.404,1.17808e-005,1.27734,-0.0786073,-3.66404,4.95422
-0.273554,372.404,1.20548e-005,1.10437,-0.130268,-3.77124,4.91115
-0.273554,372.404,1.23288e-005,0.927051,-0.18306,-3.85383,4.83977
-0.273554,372.404,1.26027e-005,0.74607,-0.236631,-3.91064,4.73946
