Amp, Phaseshift, Time, Vd, Vr, VL, VC
1.08428,371.776,0,0,0,0,0
1.08428,371.776,1.8018e-007,0.188372,0.00169704,0.188372,0
1.08428,371.776,3.6036e-007,0.376,0.00506914,0.374303,0.000611546
1.08428,371.776,5.40541e-007,0.562144,0.0100823,0.556463,0.00243826
1.08428,371.776,7.20721e-007,0.74607,0.0166909,0.733549,0.00607153
1.08428,371.776,9.00901e-007,0.927051,0.0248376,0.904289,0.0120863
1.08428,371.776,1.08108e-006,1.10437,0.0344543,1.06745,0.0210368
1.08428,371.776,1.26126e-006,1.27734,0.0454619,1.22185,0.0334527
1.08428,371.776,1.44144e-006,1.44526,0.0577713,1.36635,0.0498354
1.08428,371.776,1.62162e-006,1.60748,0.0712837,1.49987,0.0706539
1.08428,371.776,1.8018e-006,1.76336,0.0858911,1.62142,0.0963417
1.08428,371.776,1.98198e-006,1.91227,0.101477,1.73004,0.127293
1.08428,371.776,2.16216e-006,2.05364,0.117917,1.82487,0.163862
1.08428,371.776,2.34234e-006,2.18691,0.135081,1.90513,0.206354
1.08428,371.776,2.52252e-006,2.31154,0.152829,1.9701,0.255032
1.08428,371.776,2.7027e-006,2.42705,0.17102,2.01919,0.310106
1.08428,371.776,2.88288e-006,2.53298,0.189505,2.05186,0.371735
1.08428,371.776,3.06306e-006,2.62892,0.208133,2.06768,0.440025
1.08428,371.776,3.24324e-006,2.71448,0.226749,2.06632,0.515028
1.08428,371.776,3.42342e-006,2.78933,0.245195,2.04755,0.596739
1.08428,371.776,3.6036e-006,2.85317,0.263314,2.01124,0.685098
1.08428,371.776,3.78378e-006,2.90575,0.280948,1.95734,0.779986
1.08428,371.776,3.96396e-006,2.94686,0.297938,1.88593,0.881228
1.08428,371.776,4.14414e-006,2.97634,0.314129,1.79718,0.988593
1.08428,371.776,4.32432e-006,2.99408,0.329367,1.69136,1.10179
1.08428,371.776,4.5045e-006,3,0.3435,1.56884,1.22048
1.08428,371.776,4.68468e-006,2.99408,0.356384,1.4301,1.34427
1.08428,371.776,4.86486e-006,2.97634,0.367877,1.27569,1.47269
1.08428,371.776,5.04505e-006,2.94686,0.377843,1.10629,1.60526
1.08428,371.776,5.22523e-006,2.90575,0.386155,0.922644,1.74142
1.08428,371.776,5.40541e-006,2.85317,0.392692,0.725592,1.88058
1.08428,371.776,5.58559e-006,2.78933,0.397341,0.51606,2.02209
1.08428,371.776,5.76577e-006,2.71448,0.4,0.295052,2.16527
1.08428,371.776,5.94595e-006,2.62892,0.400573,0.0636462,2.30942
1.08428,371.776,6.12613e-006,2.53298,0.398978,-0.177007,2.45377
1.08428,371.776,6.30631e-006,2.42705,0.395143,-0.425696,2.59754
1.08428,371.776,6.48649e-006,2.31154,0.389007,-0.681148,2.73994
1.08428,371.776,6.66667e-006,2.18691,0.38052,-0.94204,2.88012
1.08428,371.776,6.84685e-006,2.05364,0.369646,-1.207,3.01725
1.08428,371.776,7.02703e-006,1.91227,0.356361,-1.47462,3.15045
1.08428,371.776,7.20721e-006,1.76336,0.340654,-1.74346,3.27887
1.08428,371.776,7.38739e-006,1.60748,0.322528,-2.01204,3.40163
1.08428,371.776,7.56757e-006,1.44526,0.301997,-2.2789,3.51785
1.08428,371.776,7.74775e-006,1.27734,0.279092,-2.54251,3.62668
1.08428,371.776,7.92793e-006,1.10437,0.253854,-2.8014,3.72726
1.08428,371.776,8.10811e-006,0.927051,0.22634,-3.05406,3.81873
1.08428,371.776,8.28829e-006,0.74607,0.196619,-3.29901,3.9003
1.08428,371.776,8.46847e-006,0.562144,0.164774,-3.53477,3.97115
1.08428,371.776,8.64865e-006,0.376,0.130901,-3.75993,4.03053
1.08428,371.776,8.82883e-006,0.188372,0.0951077,-3.97306,4.0777
1.08428,371.776,9.00901e-006,3.67382e-016,0.0575148,-4.17281,4.11198
1.08428,371.776,9.18919e-006,-0.188372,0.0182548,-4.35786,4.1327
1.08428,371.776,9.36937e-006,-0.376,-0.0225286,-4.52696,4.13928
1.08428,371.776,9.54955e-006,-0.562144,-0.0646808,-4.67889,4.13116
1.08428,371.776,9.72973e-006,-0.74607,-0.108037,-4.81255,4.10785
1.08428,371.776,9.90991e-006,-0.927051,-0.152423,-4.92687,4.06892
1.08428,371.776,1.00901e-005,-1.10437,-0.197656,-5.02087,4.01399
1.08428,371.776,1.02703e-005,-1.27734,-0.243545,-5.09367,3.94277
1.08428,371.776,1.04505e-005,-1.44526,-0.289892,-5.14448,3.855
1.08428,371.776,1.06306e-005,-1.60748,-0.336492,-5.17259,3.75054
1.08428,371.776,1.08108e-005,-1.76336,-0.383135,-5.1774,3.62928
1.08428,371.776,1.0991e-005,-1.91227,-0.429607,-5.15841,3.49121
1.08428,371.776,1.11712e-005,-2.05364,-0.475691,-5.11524,3.3364
1.08428,371.776,1.13514e-005,-2.18691,-0.521165,-5.04761,3.16498
1.08428,371.776,1.15315e-005,-2.31154,-0.565807,-4.95535,2.97717
1.08428,371.776,1.17117e-005,-2.42705,-0.609397,-4.83841,2.77328
1.08428,371.776,1.18919e-005,-2.53298,-0.651711,-4.69686,2.55367
1.08428,371.776,1.20721e-005,-2.62892,-0.69253,-4.53088,2.31882
1.08428,371.776,1.22523e-005,-2.71448,-0.731636,-4.34077,2.06926
1.08428,371.776,1.24324e-005,-2.78933,-0.768815,-4.12696,1.80561
1.08428,371.776,1.26126e-005,-2.85317,-0.80386,-3.88996,1.52856
1.08428,371.776,1.27928e-005,-2.90575,-0.836567,-3.63045,1.23888
1.08428,371.776,1.2973e-005,-2.94686,-0.86674,-3.34917,0.937414
1.08428,371.776,1.31532e-005,-2.97634,-0.89419,-3.04702,0.625076
1.08428,371.776,1.33333e-005,-2.99408,-0.91874,-2.72497,0.302845
1.08428,371.776,1.35135e-005,-3,-0.940218,-2.38411,-0.0282322
1.08428,371.776,1.36937e-005,-2.99408,-0.958467,-2.02563,-0.367049
1.08428,371.776,1.38739e-005,-2.97634,-0.973339,-1.65083,-0.712443
1.08428,371.776,1.40541e-005,-2.94686,-0.9847,-1.26108,-1.0632
1.08428,371.776,1.42342e-005,-2.90575,-0.992429,-0.857853,-1.41804
1.08428,371.776,1.44144e-005,-2.85317,-0.996417,-0.442698,-1.77567
1.08428,371.776,1.45946e-005,-2.78933,-0.996572,-0.0172378,-2.13474
1.08428,371.776,1.47748e-005,-2.71448,-0.992817,0.416835,-2.49387
1.08428,371.776,1.4955e-005,-2.62892,-0.985089,0.857766,-2.85164
