Amp, Phaseshift, Time, Vd, Vr, VL, VC
1.79293,371.399,0,0,0,0,0
1.79293,371.399,1.90476e-007,0.188372,0.00179401,0.188372,0
1.79293,371.399,3.80952e-007,0.376,0.00535788,0.374206,0.000683434
1.79293,371.399,5.71429e-007,0.562144,0.0106541,0.556103,0.00272453
1.79293,371.399,7.61905e-007,0.74607,0.0176321,0.732691,0.00678323
1.79293,371.399,9.52381e-007,0.927051,0.0262286,0.902636,0.0135002
1.79293,371.399,1.14286e-006,1.10437,0.0363681,1.06464,0.0234921
1.79293,371.399,1.33333e-006,1.27734,0.0479631,1.21748,0.0373466
1.79293,371.399,1.52381e-006,1.44526,0.0609151,1.35995,0.0556183
1.79293,371.399,1.71429e-006,1.60748,0.0751145,1.49095,0.078824
1.79293,371.399,1.90476e-006,1.76336,0.0904423,1.60942,0.107439
1.79293,371.399,2.09524e-006,1.91227,0.10677,1.71439,0.141893
1.79293,371.399,2.28571e-006,2.05364,0.12396,1.80498,0.182568
1.79293,371.399,2.47619e-006,2.18691,0.141868,1.88038,0.22979
1.79293,371.399,2.66667e-006,2.31154,0.160344,1.93988,0.283836
1.79293,371.399,2.85714e-006,2.42705,0.179228,1.98287,0.344919
1.79293,371.399,3.04762e-006,2.53298,0.19836,2.00884,0.413196
1.79293,371.399,3.2381e-006,2.62892,0.217573,2.01736,0.488762
1.79293,371.399,3.42857e-006,2.71448,0.236698,2.00815,0.571647
1.79293,371.399,3.61905e-006,2.78933,0.255565,1.98098,0.661817
1.79293,371.399,3.80952e-006,2.85317,0.274001,1.93579,0.759175
1.79293,371.399,4e-006,2.90575,0.291835,1.87257,0.863556
1.79293,371.399,4.19048e-006,2.94686,0.308896,1.79147,0.974732
1.79293,371.399,4.38095e-006,2.97634,0.325017,1.69272,1.09241
1.79293,371.399,4.57143e-006,2.99408,0.340033,1.57666,1.21622
1.79293,371.399,4.7619e-006,3,0.353783,1.44374,1.34576
1.79293,371.399,4.95238e-006,2.99408,0.366112,1.29454,1.48053
1.79293,371.399,5.14286e-006,2.97634,0.376871,1.1297,1.62
1.79293,371.399,5.33333e-006,2.94686,0.385919,0.949986,1.76357
1.79293,371.399,5.52381e-006,2.90575,0.393121,0.756256,1.91059
1.79293,371.399,5.71429e-006,2.85317,0.398354,0.549457,2.06035
1.79293,371.399,5.90476e-006,2.78933,0.401503,0.330624,2.21211
1.79293,371.399,6.09524e-006,2.71448,0.402463,0.100873,2.36506
1.79293,371.399,6.28571e-006,2.62892,0.401143,-0.138602,2.51838
1.79293,371.399,6.47619e-006,2.53298,0.397462,-0.386538,2.67119
1.79293,371.399,6.66667e-006,2.42705,0.391352,-0.641606,2.82261
1.79293,371.399,6.85714e-006,2.31154,0.382757,-0.902421,2.9717
1.79293,371.399,7.04762e-006,2.18691,0.371638,-1.16755,3.11751
1.79293,371.399,7.2381e-006,2.05364,0.357966,-1.4355,3.25908
1.79293,371.399,7.42857e-006,1.91227,0.34173,-1.70478,3.39545
1.79293,371.399,7.61905e-006,1.76336,0.322932,-1.97383,3.52563
1.79293,371.399,7.80952e-006,1.60748,0.301588,-2.24109,3.64866
1.79293,371.399,8e-006,1.44526,0.277731,-2.50498,3.76355
