Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.381904,372.09,0,0,0,0,0
0.381904,372.09,1.50376e-007,0.188372,0.00141633,0.188372,0
0.381904,372.09,3.00752e-007,0.376,0.00423274,0.374583,0.000425963
0.381904,372.09,4.51128e-007,0.562144,0.00842436,0.557485,0.00169897
0.381904,372.09,6.01504e-007,0.74607,0.0139578,0.735946,0.00423261
0.381904,372.09,7.5188e-007,0.927051,0.0207913,0.908861,0.00843044
0.381904,372.09,9.02256e-007,1.10437,0.0288752,1.07515,0.0146835
0.381904,372.09,1.05263e-006,1.27734,0.0381517,1.23378,0.0233677
0.381904,372.09,1.20301e-006,1.44526,0.0485558,1.38374,0.0348419
0.381904,372.09,1.35338e-006,1.60748,0.0600151,1.52408,0.0494452
0.381904,372.09,1.50376e-006,1.76336,0.0724504,1.6539,0.0674948
0.381904,372.09,1.65414e-006,1.91227,0.0857761,1.77233,0.0892844
0.381904,372.09,1.80451e-006,2.05364,0.0999008,1.87858,0.115082
0.381904,372.09,1.95489e-006,2.18691,0.114727,1.97192,0.145127
0.381904,372.09,2.10526e-006,2.31154,0.130153,2.05169,0.179632
0.381904,372.09,2.25564e-006,2.42705,0.146073,2.11727,0.218775
0.381904,372.09,2.40602e-006,2.53298,0.162375,2.16814,0.262707
0.381904,372.09,2.55639e-006,2.62892,0.178945,2.20384,0.311542
0.381904,372.09,2.70677e-006,2.71448,0.195667,2.22399,0.36536
0.381904,372.09,2.85714e-006,2.78933,0.212421,2.2283,0.424207
0.381904,372.09,3.00752e-006,2.85317,0.229086,2.21654,0.488093
0.381904,372.09,3.15789e-006,2.90575,0.245542,2.18857,0.556991
0.381904,372.09,3.30827e-006,2.94686,0.261665,2.14433,0.630838
0.381904,372.09,3.45865e-006,2.97634,0.277333,2.08384,0.709534
0.381904,372.09,3.60902e-006,2.99408,0.292424,2.00721,0.792942
0.381904,372.09,3.7594e-006,3,0.30682,1.91463,0.88089
0.381904,372.09,3.90977e-006,2.99408,0.320402,1.80637,0.973166
0.381904,372.09,4.06015e-006,2.97634,0.333054,1.68278,1.06953
0.381904,372.09,4.21053e-006,2.94686,0.344665,1.54428,1.16969
0.381904,372.09,4.3609e-006,2.90575,0.355127,1.39139,1.27335
0.381904,372.09,4.51128e-006,2.85317,0.364335,1.22469,1.38016
0.381904,372.09,4.66165e-006,2.78933,0.372191,1.04484,1.48973
0.381904,372.09,4.81203e-006,2.71448,0.378601,0.852557,1.60167
0.381904,372.09,4.96241e-006,2.62892,0.383478,0.648649,1.71554
0.381904,372.09,5.11278e-006,2.53298,0.386741,0.43397,1.83087
0.381904,372.09,5.26316e-006,2.42705,0.388316,0.209443,1.94718
0.381904,372.09,5.41353e-006,2.31154,0.388136,-0.0239566,2.06397
0.381904,372.09,5.56391e-006,2.18691,0.386142,-0.265197,2.1807
0.381904,372.09,5.71429e-006,2.05364,0.382283,-0.5132,2.29683
0.381904,372.09,5.86466e-006,1.91227,0.376518,-0.766844,2.4118
0.381904,372.09,6.01504e-006,1.76336,0.368811,-1.02497,2.52504
0.381904,372.09,6.16541e-006,1.60748,0.359139,-1.28637,2.63596
0.381904,372.09,6.31579e-006,1.44526,0.347486,-1.54984,2.74398
0.381904,372.09,6.46617e-006,1.27734,0.333846,-1.81412,2.84848
0.381904,372.09,6.61654e-006,1.10437,0.318222,-2.07796,2.94889
0.381904,372.09,6.76692e-006,0.927051,0.300628,-2.34006,3.04459
0.381904,372.09,6.91729e-006,0.74607,0.281085,-2.59915,3.13501
0.381904,372.09,7.06767e-006,0.562144,0.259627,-2.85395,3.21955
0.381904,372.09,7.21805e-006,0.376,0.236295,-3.10317,3.29763
0.381904,372.09,7.36842e-006,0.188372,0.211141,-3.34555,3.36869
0.381904,372.09,7.5188e-006,3.67382e-016,0.184225,-3.57984,3.4322
0.381904,372.09,7.66917e-006,-0.188372,0.155617,-3.80479,3.4876
0.381904,372.09,7.81955e-006,-0.376,0.125397,-4.01922,3.5344
0.381904,372.09,7.96992e-006,-0.562144,0.0936534,-4.22194,3.57212
0.381904,372.09,8.1203e-006,-0.74607,0.0604817,-4.41184,3.60028
0.381904,372.09,8.27068e-006,-0.927051,0.0259868,-4.58782,3.61847
