Amp, Phaseshift, Time, Vd, Vr, VL, VC
-0.49218,372.53,0,0,0,0,0
-0.49218,372.53,2.29885e-007,0.188372,0.00216519,0.188372,0
-0.49218,372.53,4.5977e-007,0.376,0.00646214,0.373835,0.00099549
-0.49218,372.53,6.89655e-007,0.562144,0.0128378,0.554686,0.00396659
-0.49218,372.53,9.1954e-007,0.74607,0.0212202,0.729265,0.00986904
-0.49218,372.53,1.14943e-006,0.927051,0.0315186,0.895962,0.0196255
-0.49218,372.53,1.37931e-006,1.10437,0.0436247,1.05323,0.0341168
-0.49218,372.53,1.6092e-006,1.27734,0.0574132,1.1996,0.0541741
-0.49218,372.53,1.83908e-006,1.44526,0.0727427,1.33367,0.080571
-0.49218,372.53,2.06897e-006,1.60748,0.0894573,1.45417,0.114016
-0.49218,372.53,2.29885e-006,1.76336,0.107387,1.55988,0.155146
-0.49218,372.53,2.52874e-006,1.91227,0.12635,1.64974,0.204519
-0.49218,372.53,2.75862e-006,2.05364,0.146151,1.72277,0.262611
-0.49218,372.53,2.98851e-006,2.18691,0.16659,1.77814,0.329807
-0.49218,372.53,3.21839e-006,2.31154,0.187454,1.81514,0.4064
-0.49218,372.53,3.44828e-006,2.42705,0.208525,1.8332,0.492586
-0.49218,372.53,3.67816e-006,2.53298,0.229581,1.83187,0.588459
-0.49218,372.53,3.90805e-006,2.62892,0.250396,1.81088,0.694013
-0.49218,372.53,4.13793e-006,2.71448,0.270741,1.77007,0.809138
-0.49218,372.53,4.36782e-006,2.78933,0.29039,1.70945,0.933617
-0.49218,372.53,4.5977e-006,2.85317,0.309116,1.62916,1.06713
-0.49218,372.53,4.82759e-006,2.90575,0.326697,1.5295,1.20925
-0.49218,372.53,5.05747e-006,2.94686,0.342914,1.41091,1.35946
-0.49218,372.53,5.28736e-006,2.97634,0.357557,1.27397,1.51712
-0.49218,372.53,5.51724e-006,2.99408,0.370424,1.1194,1.68151
-0.49218,372.53,5.74713e-006,3,0.381321,0.948063,1.85182
-0.49218,372.53,5.97701e-006,2.99408,0.390068,0.760936,2.02714
-0.49218,372.53,6.2069e-006,2.97634,0.396495,0.559133,2.20648
-0.49218,372.53,6.43678e-006,2.94686,0.400447,0.343883,2.38878
-0.49218,372.53,6.66667e-006,2.90575,0.401787,0.116521,2.57289
-0.49218,372.53,6.89655e-006,2.85317,0.40039,-0.121512,2.75762
-0.49218,372.53,7.12644e-006,2.78933,0.396152,-0.368684,2.94171
-0.49218,372.53,7.35632e-006,2.71448,0.388987,-0.623382,3.12385
-0.49218,372.53,7.58621e-006,2.62892,0.378827,-0.883917,3.30269
-0.49218,372.53,7.81609e-006,2.53298,0.365625,-1.14854,3.47687
-0.49218,372.53,8.04598e-006,2.42705,0.349356,-1.41544,3.64497
-0.49218,372.53,8.27586e-006,2.31154,0.330013,-1.68279,3.8056
-0.49218,372.53,8.50575e-006,2.18691,0.307615,-1.9487,3.95733
-0.49218,372.53,8.73563e-006,2.05364,0.282197,-2.2113,4.09876
-0.49218,372.53,8.96552e-006,1.91227,0.253822,-2.46868,4.2285
-0.49218,372.53,9.1954e-006,1.76336,0.222569,-2.71897,4.3452
-0.49218,372.53,9.42529e-006,1.60748,0.188543,-2.96029,4.44753
-0.49218,372.53,9.65517e-006,1.44526,0.151867,-3.19082,4.53422
-0.49218,372.53,9.88506e-006,1.27734,0.112686,-3.40875,4.60404
-0.49218,372.53,1.01149e-005,1.10437,0.0711644,-3.61236,4.65585
-0.49218,372.53,1.03448e-005,0.927051,0.0274867,-3.79997,4.68857
-0.49218,372.53,1.05747e-005,0.74607,-0.0181454,-3.96999,4.70121
-0.49218,372.53,1.08046e-005,0.562144,-0.0655123,-4.12092,4.69287
-0.49218,372.53,1.10345e-005,0.376,-0.114378,-4.25136,4.66275
-0.49218,372.53,1.12644e-005,0.188372,-0.164493,-4.36,4.61016
-0.49218,372.53,1.14943e-005,3.67382e-016,-0.215593,-4.44567,4.53453
-0.49218,372.53,1.17241e-005,-0.188372,-0.267401,-4.50731,4.43541
-0.49218,372.53,1.1954e-005,-0.376,-0.319631,-4.54401,4.31246
-0.49218,372.53,1.21839e-005,-0.562144,-0.371987,-4.55498,4.16551
-0.49218,372.53,1.24138e-005,-0.74607,-0.424166,-4.53959,3.99448
-0.49218,372.53,1.26437e-005,-0.927051,-0.47586,-4.49736,3.79946
-0.49218,372.53,1.28736e-005,-1.10437,-0.526756,-4.42797,3.58067
-0.49218,372.53,1.31034e-005,-1.27734,-0.576541,-4.33125,3.33849
-0.49218,372.53,1.33333e-005,-1.44526,-0.6249,-4.20721,3.07341
-0.49218,372.53,1.35632e-005,-1.60748,-0.67152,-4.05599,2.7861
-0.49218,372.53,1.37931e-005,-1.76336,-0.716094,-3.87794,2.47735
-0.49218,372.53,1.4023e-005,-1.91227,-0.758319,-3.67353,2.14812
-0.49218,372.53,1.42529e-005,-2.05364,-0.797898,-3.44344,1.79946
-0.49218,372.53,1.44828e-005,-2.18691,-0.834548,-3.18847,1.43261
-0.49218,372.53,1.47126e-005,-2.31154,-0.867991,-2.90961,1.04891
-0.49218,372.53,1.49425e-005,-2.42705,-0.897968,-2.60797,0.649838
-0.49218,372.53,1.51724e-005,-2.53298,-0.924231,-2.28485,0.236979
-0.49218,372.53,1.54023e-005,-2.62892,-0.946549,-1.94167,-0.187955
-0.49218,372.53,1.56322e-005,-2.71448,-0.964709,-1.57998,-0.62315
-0.49218,372.53,1.58621e-005,-2.78933,-0.978519,-1.20147,-1.06669
-0.49218,372.53,1.6092e-005,-2.85317,-0.987806,-0.807956,-1.51659
-0.49218,372.53,1.63218e-005,-2.90575,-0.992419,-0.401355,-1.97075
-0.49218,372.53,1.65517e-005,-2.94686,-0.992232,0.0163096,-2.42704
-0.49218,372.53,1.67816e-005,-2.97634,-0.987141,0.442925,-2.88324
-0.49218,372.53,1.70115e-005,-2.99408,-0.977069,0.876296,-3.33709
-0.49218,372.53,1.72414e-005,-3,-0.961963,1.31416,-3.78632
-0.49218,372.53,1.74713e-005,-2.99408,-0.9418,1.7542,-4.2286
-0.49218,372.53,1.77011e-005,-2.97634,-0.916581,2.19406,-4.66161
-0.49218,372.53,1.7931e-005,-2.94686,-0.886336,2.63133,-5.08303
-0.49218,372.53,1.81609e-005,-2.90575,-0.851122,3.06362,-5.49054
-0.49218,372.53,1.83908e-005,-2.85317,-0.811024,3.48849,-5.88186
-0.49218,372.53,1.86207e-005,-2.78933,-0.766156,3.90356,-6.25475
-0.49218,372.53,1.88506e-005,-2.71448,-0.716657,4.30642,-6.607
-0.49218,372.53,1.90805e-005,-2.62892,-0.662694,4.69474,-6.9365
-0.49218,372.53,1.93103e-005,-2.53298,-0.604462,5.06621,-7.24119
-0.49218,372.53,1.95402e-005,-2.42705,-0.542179,5.4186,-7.5191
-0.49218,372.53,1.97701e-005,-2.31154,-0.47609,5.74974,-7.76838
-0.49218,372.53,2e-005,-2.18691,-0.406463,6.05756,-7.98727
-0.49218,372.53,2.02299e-005,-2.05364,-0.333588,6.34009,-8.17415
-0.49218,372.53,2.04598e-005,-1.91227,-0.257778,6.59546,-8.32752
-0.49218,372.53,2.06897e-005,-1.76336,-0.179365,6.82194,-8.44604
-0.49218,372.53,2.09195e-005,-1.60748,-0.0986995,7.01793,-8.52851
-0.49218,372.53,2.11494e-005,-1.44526,-0.0161484,7.18195,-8.57389
-0.49218,372.53,2.13793e-005,-1.27734,0.0679056,7.3127,-8.58131
-0.49218,372.53,2.16092e-005,-1.10437,0.153067,7.40903,-8.55009
-0.49218,372.53,2.18391e-005,-0.927051,0.238929,7.46997,-8.47971
-0.49218,372.53,2.2069e-005,-0.74607,0.325075,7.49472,-8.36986
-0.49218,372.53,2.22989e-005,-0.562144,0.411082,7.48264,-8.2204
-0.49218,372.53,2.25287e-005,-0.376,0.496523,7.43332,-8.0314
-0.49218,372.53,2.27586e-005,-0.188372,0.580965,7.34651,-7.80311
-0.49218,372.53,2.29885e-005,-7.34764e-016,0.663978,7.22215,-7.536
-0.49218,372.53,2.32184e-005,0.188372,0.745132,7.0604,-7.23073
-0.49218,372.53,2.34483e-005,0.376,0.824001,6.86159,-6.88814
-0.49218,372.53,2.36782e-005,0.562144,0.900165,6.62628,-6.50928
-0.49218,372.53,2.3908e-005,0.74607,0.973214,6.35519,-6.09542
-0.49218,372.53,2.41379e-005,0.927051,1.04275,6.04925,-5.64796
-0.49218,372.53,2.43678e-005,1.10437,1.10837,5.70959,-5.16854
-0.49218,372.53,2.45977e-005,1.27734,1.16972,5.3375,-4.65894
-0.49218,372.53,2.48276e-005,1.44526,1.22644,4.93448,-4.12114
-0.49218,372.53,2.50575e-005,1.60748,1.27819,4.50218,-3.55726
-0.49218,372.53,2.52874e-005,1.76336,1.32466,4.04242,-2.96958
-0.49218,372.53,2.55172e-005,1.91227,1.36554,3.5572,-2.36055
-0.49218,372.53,2.57471e-005,2.05364,1.40058,3.04864,-1.73271
-0.49218,372.53,2.5977e-005,2.18691,1.42954,2.51903,-1.08876
-0.49218,372.53,2.62069e-005,2.31154,1.45219,1.97076,-0.431504
-0.49218,372.53,2.64368e-005,2.42705,1.46836,1.40636,0.236171
-0.49218,372.53,2.66667e-005,2.53298,1.47788,0.828457,0.911277
-0.49218,372.53,2.68966e-005,2.62892,1.48063,0.239764,1.59076
-0.49218,372.53,2.71264e-005,2.71448,1.47653,-0.356915,2.27151
-0.49218,372.53,2.73563e-005,2.78933,1.46551,-0.958716,2.95038
-0.49218,372.53,2.75862e-005,2.85317,1.44755,-1.56272,3.62418
-0.49218,372.53,2.78161e-005,2.90575,1.42265,-2.16598,4.28972
-0.49218,372.53,2.8046e-005,2.94686,1.39087,-2.76551,4.94381
-0.49218,372.53,2.82759e-005,2.97634,1.35226,-3.35833,5.58329
-0.49218,372.53,2.85057e-005,2.99408,1.30696,-3.94148,6.20502
-0.49218,372.53,2.87356e-005,3,1.2551,-4.51198,6.80592
-0.49218,372.53,2.89655e-005,2.99408,1.19686,-5.06694,7.38298
-0.49218,372.53,2.91954e-005,2.97634,1.13245,-5.60349,7.93326
