Amp, Phaseshift, Time, Vd, Vr, VL, VC
0.25867,372.153,0,0,0,0,0
0.25867,372.153,1.33333e-007,0.188372,0.00125581,0.188372,0
0.25867,372.153,2.66667e-007,0.376,0.0037541,0.374744,0.000334883
0.25867,372.153,4e-007,0.562144,0.00747447,0.558055,0.00133598
0.25867,372.153,5.33333e-007,0.74607,0.0123895,0.737259,0.00332917
0.25867,372.153,6.66667e-007,0.927051,0.0184651,0.911332,0.00663304
0.25867,372.153,8e-007,1.10437,0.0256602,1.07928,0.0115571
0.25867,372.153,9.33333e-007,1.27734,0.0339277,1.24012,0.0183998
0.25867,372.153,1.06667e-006,1.44526,0.0432139,1.39293,0.0274472
0.25867,372.153,1.2e-006,1.60748,0.0534594,1.53682,0.0389709
0.25867,372.153,1.33333e-006,1.76336,0.0645989,1.67093,0.0532267
0.25867,372.153,1.46667e-006,1.91227,0.0765619,1.79445,0.0704531
0.25867,372.153,1.6e-006,2.05364,0.0892727,1.90663,0.0908696
0.25867,372.153,1.73333e-006,2.18691,0.102651,2.00676,0.114676
0.25867,372.153,1.86667e-006,2.31154,0.116613,2.09421,0.142049
0.25867,372.153,2e-006,2.42705,0.131068,2.16839,0.173146
0.25867,372.153,2.13333e-006,2.53298,0.145927,2.22877,0.208098
0.25867,372.153,2.26667e-006,2.62892,0.161093,2.2749,0.247011
0.25867,372.153,2.4e-006,2.71448,0.176469,2.30638,0.28997
0.25867,372.153,2.53333e-006,2.78933,0.191955,2.32289,0.337028
0.25867,372.153,2.66667e-006,2.85317,0.207449,2.32419,0.388216
0.25867,372.153,2.8e-006,2.90575,0.22285,2.31008,0.443536
0.25867,372.153,2.93333e-006,2.94686,0.238053,2.28048,0.502962
0.25867,372.153,3.06667e-006,2.97634,0.252955,2.23533,0.566443
0.25867,372.153,3.2e-006,2.99408,0.267453,2.17468,0.633898
0.25867,372.153,3.33333e-006,3,0.281444,2.09865,0.705219
0.25867,372.153,3.46667e-006,2.99408,0.294827,2.00742,0.78027
